,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_solver,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,mean_train_recall,std_train_recall,split0_test_f1_score,split1_test_f1_score,split2_test_f1_score,split3_test_f1_score,mean_test_f1_score,std_test_f1_score,rank_test_f1_score,split0_train_f1_score,split1_train_f1_score,split2_train_f1_score,split3_train_f1_score,mean_train_f1_score,std_train_f1_score
94,5.998346626758575,0.9273861362615207,0.015000998973846436,0.002124821538687474,0.001,"(30, 30, 30)",adaptive,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': (30, 30, 30), 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.9000999000999002,0.89,0.891,0.8988988988988988,0.895,0.00453379535326643,190,0.9033011003667889,0.8936666666666667,0.8913333333333333,0.9016994335221593,0.897500133472237,0.005099270279254582,0.9000999000999002,0.89,0.891,0.8988988988988988,0.895,0.00453379535326643,190,0.9033011003667889,0.8936666666666667,0.8913333333333333,0.9016994335221593,0.897500133472237,0.005099270279254582,0.9000999000999002,0.89,0.891,0.8988988988988988,0.895,0.00453379535326643,190,0.9033011003667889,0.8936666666666667,0.8913333333333333,0.9016994335221593,0.897500133472237,0.005099270279254582,0.9000999000999,0.89,0.891,0.8988988988988988,0.895,0.004533795353266399,190,0.9033011003667889,0.8936666666666667,0.8913333333333332,0.9016994335221593,0.897500133472237,0.0050992702792546155
95,5.834242641925812,0.659297049641918,0.015241503715515137,0.0008300306224231103,0.001,"(30, 30, 30)",adaptive,adam,"{'alpha': 0.001, 'hidden_layer_sizes': (30, 30, 30), 'learning_rate': 'adaptive', 'solver': 'adam'}",0.949050949050949,0.943,0.944,0.9429429429429429,0.94475,0.002520111637103138,43,0.9509836612204068,0.9503333333333334,0.9546666666666667,0.9500166611129623,0.9515000805833423,0.001861168238769941,0.949050949050949,0.943,0.944,0.9429429429429429,0.94475,0.002520111637103138,43,0.9509836612204068,0.9503333333333334,0.9546666666666667,0.9500166611129623,0.9515000805833423,0.001861168238769941,0.949050949050949,0.943,0.944,0.9429429429429429,0.94475,0.002520111637103138,43,0.9509836612204068,0.9503333333333334,0.9546666666666667,0.9500166611129623,0.9515000805833423,0.001861168238769941,0.949050949050949,0.943,0.944,0.9429429429429429,0.94475,0.002520111637103138,43,0.9509836612204068,0.9503333333333334,0.9546666666666667,0.9500166611129623,0.9515000805833423,0.001861168238769941
96,7.3671146631240845,0.7842952952920994,0.018489301204681396,0.0008658595443531012,0.001,"(50, 50, 50)",constant,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'constant', 'solver': 'sgd'}",0.913086913086913,0.894,0.927,0.9429429429429429,0.91925,0.018003060945925364,154,0.9086362120706902,0.899,0.9263333333333333,0.9450183272242586,0.9197469681570706,0.01757773722538947,0.913086913086913,0.894,0.927,0.9429429429429429,0.91925,0.018003060945925364,154,0.9086362120706902,0.899,0.9263333333333333,0.9450183272242586,0.9197469681570706,0.01757773722538947,0.913086913086913,0.894,0.927,0.9429429429429429,0.91925,0.018003060945925364,154,0.9086362120706902,0.899,0.9263333333333333,0.9450183272242586,0.9197469681570706,0.01757773722538947,0.913086913086913,0.894,0.927,0.9429429429429429,0.91925,0.018003060945925364,154,0.9086362120706902,0.899,0.9263333333333333,0.9450183272242586,0.9197469681570706,0.01757773722538947
97,6.332877159118652,2.4648394508888756,0.019239187240600586,0.00043250040409600963,0.001,"(50, 50, 50)",constant,adam,"{'alpha': 0.001, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'constant', 'solver': 'adam'}",0.949050949050949,0.948,0.942,0.9429429429429429,0.9455,0.0030681366761379234,24,0.952650883627876,0.955,0.9566666666666667,0.9453515494835055,0.952417274944512,0.004321656164823275,0.949050949050949,0.948,0.942,0.9429429429429429,0.9455,0.0030681366761379234,24,0.952650883627876,0.955,0.9566666666666667,0.9453515494835055,0.952417274944512,0.004321656164823275,0.949050949050949,0.948,0.942,0.9429429429429429,0.9455,0.0030681366761379234,24,0.952650883627876,0.955,0.9566666666666667,0.9453515494835055,0.952417274944512,0.004321656164823275,0.949050949050949,0.948,0.942,0.9429429429429429,0.9455,0.0030681366761379234,24,0.952650883627876,0.955,0.9566666666666667,0.9453515494835055,0.952417274944512,0.004321656164823275
98,7.423407196998596,0.704979974944966,0.019238948822021484,0.0008287012943817096,0.001,"(50, 50, 50)",adaptive,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.926073926073926,0.891,0.929,0.8948948948948949,0.91025,0.017380416469157934,163,0.9256418806268756,0.8916666666666667,0.9253333333333333,0.8940353215594802,0.9091693005465888,0.016340145066287316,0.926073926073926,0.891,0.929,0.8948948948948949,0.91025,0.017380416469157934,163,0.9256418806268756,0.8916666666666667,0.9253333333333333,0.8940353215594802,0.9091693005465888,0.016340145066287316,0.926073926073926,0.891,0.929,0.8948948948948949,0.91025,0.017380416469157934,163,0.9256418806268756,0.8916666666666667,0.9253333333333333,0.8940353215594802,0.9091693005465888,0.016340145066287316,0.926073926073926,0.891,0.929,0.8948948948948949,0.91025,0.017380416469157934,163,0.9256418806268756,0.8916666666666667,0.9253333333333333,0.8940353215594802,0.9091693005465888,0.016340145066287316
99,7.361946761608124,2.1396841048004807,0.028233706951141357,0.009087611326084146,0.001,"(50, 50, 50)",adaptive,adam,"{'alpha': 0.001, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'adaptive', 'solver': 'adam'}",0.9440559440559441,0.947,0.944,0.9459459459459459,0.94525,0.0012782851585279912,27,0.9529843281093698,0.9546666666666667,0.9556666666666667,0.947350883038987,0.9526671361204225,0.0032155273085040254,0.9440559440559441,0.947,0.944,0.9459459459459459,0.94525,0.0012782851585279912,27,0.9529843281093698,0.9546666666666667,0.9556666666666667,0.947350883038987,0.9526671361204225,0.0032155273085040254,0.9440559440559441,0.947,0.944,0.9459459459459459,0.94525,0.0012782851585279912,27,0.9529843281093698,0.9546666666666667,0.9556666666666667,0.947350883038987,0.9526671361204225,0.0032155273085040254,0.9440559440559441,0.9469999999999998,0.944,0.9459459459459459,0.94525,0.001278285158527953,27,0.9529843281093698,0.9546666666666667,0.9556666666666667,0.947350883038987,0.9526671361204225,0.0032155273085040254
100,11.927064061164856,0.8381469918332333,0.03248041868209839,0.0018047114178518565,0.001,"(80, 80, 80)",constant,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': (80, 80, 80), 'learning_rate': 'constant', 'solver': 'sgd'}",0.929070929070929,0.903,0.904,0.9079079079079079,0.911,0.010599958825822231,161,0.9299766588862954,0.9143333333333333,0.8966666666666666,0.9086971009663446,0.91241843996316,0.011978361681436515,0.929070929070929,0.903,0.904,0.9079079079079079,0.911,0.010599958825822231,161,0.9299766588862954,0.9143333333333333,0.8966666666666666,0.9086971009663446,0.91241843996316,0.011978361681436515,0.929070929070929,0.903,0.904,0.9079079079079079,0.911,0.010599958825822231,161,0.9299766588862954,0.9143333333333333,0.8966666666666666,0.9086971009663446,0.91241843996316,0.011978361681436515,0.929070929070929,0.903,0.904,0.9079079079079079,0.911,0.010599958825822231,161,0.9299766588862954,0.9143333333333333,0.8966666666666666,0.9086971009663446,0.91241843996316,0.011978361681436515
101,9.54018259048462,2.3627305560337546,0.04163426160812378,0.012767130048749837,0.001,"(80, 80, 80)",constant,adam,"{'alpha': 0.001, 'hidden_layer_sizes': (80, 80, 80), 'learning_rate': 'constant', 'solver': 'adam'}",0.9500499500499501,0.948,0.947,0.943943943943944,0.94725,0.002201796802706625,3,0.9536512170723574,0.9573333333333334,0.959,0.9490169943352216,0.9547503861852281,0.0038344096152150694,0.9500499500499501,0.948,0.947,0.943943943943944,0.94725,0.002201796802706625,3,0.9536512170723574,0.9573333333333334,0.959,0.9490169943352216,0.9547503861852281,0.0038344096152150694,0.9500499500499501,0.948,0.947,0.943943943943944,0.94725,0.002201796802706625,3,0.9536512170723574,0.9573333333333334,0.959,0.9490169943352216,0.9547503861852281,0.0038344096152150694,0.9500499500499501,0.948,0.9469999999999998,0.943943943943944,0.94725,0.002201796802706628,3,0.9536512170723574,0.9573333333333334,0.959,0.9490169943352216,0.9547503861852281,0.0038344096152150694
102,12.238929092884064,0.3671580749001558,0.03798550367355347,0.010036545115963745,0.001,"(80, 80, 80)",adaptive,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': (80, 80, 80), 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.926073926073926,0.898,0.899,0.9119119119119119,0.90875,0.01141305417363402,165,0.9233077692564188,0.9076666666666666,0.8963333333333333,0.9173608797067644,0.9111671622407957,0.010223165166380785,0.926073926073926,0.898,0.899,0.9119119119119119,0.90875,0.01141305417363402,165,0.9233077692564188,0.9076666666666666,0.8963333333333333,0.9173608797067644,0.9111671622407957,0.010223165166380785,0.926073926073926,0.898,0.899,0.9119119119119119,0.90875,0.01141305417363402,165,0.9233077692564188,0.9076666666666666,0.8963333333333333,0.9173608797067644,0.9111671622407957,0.010223165166380785,0.926073926073926,0.898,0.899,0.9119119119119119,0.90875,0.01141305417363402,165,0.9233077692564188,0.9076666666666666,0.8963333333333333,0.9173608797067644,0.9111671622407957,0.010223165166380785
103,7.967583775520325,3.1701267904780375,0.030988454818725586,0.0030751798078881643,0.001,"(80, 80, 80)",adaptive,adam,"{'alpha': 0.001, 'hidden_layer_sizes': (80, 80, 80), 'learning_rate': 'adaptive', 'solver': 'adam'}",0.945054945054945,0.945,0.949,0.944944944944945,0.946,0.0017324873741278637,15,0.9523174391463821,0.9566666666666667,0.956,0.9480173275574808,0.9532503583426324,0.0034455275805699713,0.945054945054945,0.945,0.949,0.944944944944945,0.946,0.0017324873741278637,15,0.9523174391463821,0.9566666666666667,0.956,0.9480173275574808,0.9532503583426324,0.0034455275805699713,0.945054945054945,0.945,0.949,0.944944944944945,0.946,0.0017324873741278637,15,0.9523174391463821,0.9566666666666667,0.956,0.9480173275574808,0.9532503583426324,0.0034455275805699713,0.945054945054945,0.945,0.949,0.944944944944945,0.946,0.0017324873741278637,15,0.9523174391463821,0.9566666666666667,0.956,0.9480173275574808,0.9532503583426324,0.0034455275805699713
104,1.6019458174705505,0.04872937136227639,0.010244429111480713,0.0012982215143342124,0.01,4,constant,sgd,"{'alpha': 0.01, 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'solver': 'sgd'}",0.8911088911088911,0.891,0.891,0.8918918918918919,0.89125,0.0003730096535429003,228,0.891297099033011,0.8913333333333333,0.8913333333333333,0.8910363212262579,0.8912500217314838,0.0001242636554451533,0.8911088911088911,0.891,0.891,0.8918918918918919,0.89125,0.0003730096535429003,228,0.891297099033011,0.8913333333333333,0.8913333333333333,0.8910363212262579,0.8912500217314838,0.0001242636554451533,0.8911088911088911,0.891,0.891,0.8918918918918919,0.89125,0.0003730096535429003,228,0.891297099033011,0.8913333333333333,0.8913333333333333,0.8910363212262579,0.8912500217314838,0.0001242636554451533,0.8911088911088911,0.891,0.891,0.8918918918918919,0.89125,0.0003730096535429003,228,0.891297099033011,0.8913333333333332,0.8913333333333332,0.8910363212262579,0.8912500217314838,0.00012426365544511612
105,1.756381332874298,0.04074583559688458,0.008503377437591553,0.0005091112476634462,0.01,4,constant,adam,"{'alpha': 0.01, 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'solver': 'adam'}",0.9070929070929071,0.925,0.93,0.9029029029029029,0.91625,0.011483989493835113,157,0.8982994331443814,0.9306666666666666,0.9296666666666666,0.9080306564478507,0.9166658557313914,0.013936785292268678,0.9070929070929071,0.925,0.93,0.9029029029029029,0.91625,0.011483989493835113,157,0.8982994331443814,0.9306666666666666,0.9296666666666666,0.9080306564478507,0.9166658557313914,0.013936785292268678,0.9070929070929071,0.925,0.93,0.9029029029029029,0.91625,0.011483989493835113,157,0.8982994331443814,0.9306666666666666,0.9296666666666666,0.9080306564478507,0.9166658557313914,0.013936785292268678,0.9070929070929071,0.925,0.93,0.9029029029029029,0.91625,0.011483989493835113,157,0.8982994331443814,0.9306666666666666,0.9296666666666666,0.9080306564478507,0.9166658557313914,0.013936785292268678
106,1.4860786199569702,0.026652834140890907,0.008760452270507812,0.00044176443993689234,0.01,4,adaptive,sgd,"{'alpha': 0.01, 'hidden_layer_sizes': 4, 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.8911088911088911,0.891,0.891,0.8918918918918919,0.89125,0.0003730096535429003,228,0.891297099033011,0.8913333333333333,0.8913333333333333,0.8910363212262579,0.8912500217314838,0.0001242636554451533,0.8911088911088911,0.891,0.891,0.8918918918918919,0.89125,0.0003730096535429003,228,0.891297099033011,0.8913333333333333,0.8913333333333333,0.8910363212262579,0.8912500217314838,0.0001242636554451533,0.8911088911088911,0.891,0.891,0.8918918918918919,0.89125,0.0003730096535429003,228,0.891297099033011,0.8913333333333333,0.8913333333333333,0.8910363212262579,0.8912500217314838,0.0001242636554451533,0.8911088911088911,0.891,0.891,0.8918918918918919,0.89125,0.0003730096535429003,228,0.891297099033011,0.8913333333333332,0.8913333333333332,0.8910363212262579,0.8912500217314838,0.00012426365544511612
107,1.8660735487937927,0.15054401786999197,0.014491856098175049,0.007395142921414069,0.01,4,adaptive,adam,"{'alpha': 0.01, 'hidden_layer_sizes': 4, 'learning_rate': 'adaptive', 'solver': 'adam'}",0.9230769230769231,0.928,0.917,0.8918918918918919,0.915,0.013890217769644587,158,0.9216405468489497,0.9303333333333333,0.9133333333333333,0.8910363212262579,0.9140858836854686,0.014602236277083677,0.9230769230769231,0.928,0.917,0.8918918918918919,0.915,0.013890217769644587,158,0.9216405468489497,0.9303333333333333,0.9133333333333333,0.8910363212262579,0.9140858836854686,0.014602236277083677,0.9230769230769231,0.928,0.917,0.8918918918918919,0.915,0.013890217769644587,158,0.9216405468489497,0.9303333333333333,0.9133333333333333,0.8910363212262579,0.9140858836854686,0.014602236277083677,0.9230769230769231,0.928,0.917,0.8918918918918919,0.915,0.013890217769644587,158,0.9216405468489497,0.9303333333333333,0.9133333333333333,0.8910363212262579,0.9140858836854686,0.014602236277083677
108,1.6252978444099426,0.15598219066527944,0.0089949369430542,0.0007067183658847856,0.01,7,constant,sgd,"{'alpha': 0.01, 'hidden_layer_sizes': 7, 'learning_rate': 'constant', 'solver': 'sgd'}",0.8911088911088911,0.891,0.891,0.8918918918918919,0.89125,0.0003730096535429003,228,0.891297099033011,0.8913333333333333,0.8913333333333333,0.8910363212262579,0.8912500217314838,0.0001242636554451533,0.8911088911088911,0.891,0.891,0.8918918918918919,0.89125,0.0003730096535429003,228,0.891297099033011,0.8913333333333333,0.8913333333333333,0.8910363212262579,0.8912500217314838,0.0001242636554451533,0.8911088911088911,0.891,0.891,0.8918918918918919,0.89125,0.0003730096535429003,228,0.891297099033011,0.8913333333333333,0.8913333333333333,0.8910363212262579,0.8912500217314838,0.0001242636554451533,0.8911088911088911,0.891,0.891,0.8918918918918919,0.89125,0.0003730096535429003,228,0.891297099033011,0.8913333333333332,0.8913333333333332,0.8910363212262579,0.8912500217314838,0.00012426365544511612
109,1.691114068031311,0.2422953100628461,0.010244131088256836,0.0027712832169068317,0.01,7,constant,adam,"{'alpha': 0.01, 'hidden_layer_sizes': 7, 'learning_rate': 'constant', 'solver': 'adam'}",0.8911088911088911,0.937,0.932,0.9269269269269269,0.92175,0.018056959900999425,152,0.891297099033011,0.9426666666666667,0.9346666666666666,0.9340219926691103,0.9256631062588637,0.020131310198454083,0.8911088911088911,0.937,0.932,0.9269269269269269,0.92175,0.018056959900999425,152,0.891297099033011,0.9426666666666667,0.9346666666666666,0.9340219926691103,0.9256631062588637,0.020131310198454083,0.8911088911088911,0.937,0.932,0.9269269269269269,0.92175,0.018056959900999425,152,0.891297099033011,0.9426666666666667,0.9346666666666666,0.9340219926691103,0.9256631062588637,0.020131310198454083,0.8911088911088911,0.937,0.932,0.9269269269269269,0.92175,0.018056959900999425,152,0.891297099033011,0.9426666666666667,0.9346666666666666,0.9340219926691103,0.9256631062588637,0.020131310198454083
