,fit_time,score_time,test_accuracy,test_precision,test_recall,test_f1_score
0,1.7829816341400146,0.006983518600463867,0.9825,0.9825,0.9825,0.9825
1,0.6542479991912842,0.006981611251831055,0.9765,0.9765,0.9765,0.9765
2,3.5365447998046875,0.005986690521240234,0.98,0.98,0.98,0.98
3,0.6293153762817383,0.0069811344146728516,0.983,0.983,0.983,0.983
