,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_solver,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1_score,split1_test_f1_score,split2_test_f1_score,mean_test_f1_score,std_test_f1_score,rank_test_f1_score
24,0.8165152072906494,0.5038322788646172,0.008339166641235352,0.00045012872094426533,0.001,30,constant,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 30, 'learning_rate': 'constant', 'solver': 'sgd'}",0.7940074906367042,0.9812382739212008,0.9568480300187617,0.9106979315255556,0.08311123167390798,226,0.7940074906367042,0.9812382739212008,0.9568480300187617,0.9106979315255556,0.08311123167390798,226,0.7940074906367042,0.9812382739212008,0.9568480300187617,0.9106979315255556,0.08311123167390798,226,0.7940074906367042,0.9812382739212008,0.9568480300187617,0.9106979315255556,0.08311123167390798,226
25,1.1655139923095703,0.042013836696593185,0.008197546005249023,0.0006109979616520361,0.001,30,constant,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 30, 'learning_rate': 'constant', 'solver': 'adam'}",0.99812734082397,0.9868667917448405,0.9831144465290806,0.9893695263659638,0.006379368266278788,39,0.99812734082397,0.9868667917448405,0.9831144465290806,0.9893695263659638,0.006379368266278788,39,0.99812734082397,0.9868667917448405,0.9831144465290806,0.9893695263659638,0.006379368266278788,39,0.99812734082397,0.9868667917448405,0.9831144465290806,0.9893695263659638,0.006379368266278788,39
26,0.6390800476074219,0.18844181522776335,0.008665959040323893,0.000922063612933228,0.001,30,adaptive,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 30, 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.9588014981273408,0.9587242026266416,0.9568480300187617,0.958124576924248,0.0009032063810068063,179,0.9588014981273408,0.9587242026266416,0.9568480300187617,0.958124576924248,0.0009032063810068063,179,0.9588014981273408,0.9587242026266416,0.9568480300187617,0.958124576924248,0.0009032063810068063,179,0.9588014981273408,0.9587242026266416,0.9568480300187617,0.958124576924248,0.0009032063810068063,179
27,0.9420808156331381,0.5427259113833566,0.008656740188598633,0.00092862517483602,0.001,30,adaptive,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 30, 'learning_rate': 'adaptive', 'solver': 'adam'}",0.9943820224719101,0.9643527204502814,0.9887429643527205,0.9824925690916374,0.013031764415365403,93,0.9943820224719101,0.9643527204502814,0.9887429643527205,0.9824925690916374,0.013031764415365403,93,0.9943820224719101,0.9643527204502814,0.9887429643527205,0.9824925690916374,0.013031764415365403,93,0.9943820224719101,0.9643527204502814,0.9887429643527206,0.9824925690916374,0.01303176441536542,93
28,0.7103402614593506,0.6091159119320254,0.008644660313924154,0.0004687308591409478,0.001,50,constant,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 50, 'learning_rate': 'constant', 'solver': 'sgd'}",0.9812734082397003,0.9587242026266416,0.9699812382739212,0.9699929497134211,0.00920567836766566,146,0.9812734082397003,0.9587242026266416,0.9699812382739212,0.9699929497134211,0.00920567836766566,146,0.9812734082397003,0.9587242026266416,0.9699812382739212,0.9699929497134211,0.00920567836766566,146,0.9812734082397003,0.9587242026266416,0.9699812382739212,0.9699929497134211,0.00920567836766566,146
29,1.1657905578613281,0.4402113701711968,0.009530464808146158,0.00034873047629507185,0.001,50,constant,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 50, 'learning_rate': 'constant', 'solver': 'adam'}",0.99812734082397,0.9962476547842402,0.9774859287054409,0.9906203081045503,0.009319057411269364,27,0.99812734082397,0.9962476547842402,0.9774859287054409,0.9906203081045503,0.009319057411269364,27,0.99812734082397,0.9962476547842402,0.9774859287054409,0.9906203081045503,0.009319057411269364,27,0.99812734082397,0.9962476547842402,0.9774859287054409,0.9906203081045503,0.009319057411269364,27
30,1.6227199236551921,0.15425088685031696,0.00996724764506022,0.0008139328227599731,0.001,50,adaptive,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 50, 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.9775280898876404,0.9606003752345216,0.9606003752345216,0.9662429467855612,0.007979801214140802,155,0.9775280898876404,0.9606003752345216,0.9606003752345216,0.9662429467855612,0.007979801214140802,155,0.9775280898876404,0.9606003752345216,0.9606003752345216,0.9662429467855612,0.007979801214140802,155,0.9775280898876404,0.9606003752345216,0.9606003752345216,0.9662429467855612,0.007979801214140802,155
31,1.3024133046468098,0.3347679227899693,0.00940251350402832,0.0005064428546300575,0.001,50,adaptive,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 50, 'learning_rate': 'adaptive', 'solver': 'adam'}",0.9288389513108615,0.9943714821763602,0.9924953095684803,0.9719019143519008,0.030459744968499756,137,0.9288389513108615,0.9943714821763602,0.9924953095684803,0.9719019143519008,0.030459744968499756,137,0.9288389513108615,0.9943714821763602,0.9924953095684803,0.9719019143519008,0.030459744968499756,137,0.9288389513108615,0.9943714821763602,0.9924953095684803,0.9719019143519008,0.030459744968499756,137
32,0.9672823746999105,0.958607207100703,0.00932455062866211,0.0004589625147533702,0.001,80,constant,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 80, 'learning_rate': 'constant', 'solver': 'sgd'}",0.9606741573033708,0.9793621013133208,0.9662288930581614,0.9687550505582844,0.007835641501767293,149,0.9606741573033708,0.9793621013133208,0.9662288930581614,0.9687550505582844,0.007835641501767293,149,0.9606741573033708,0.9793621013133208,0.9662288930581614,0.9687550505582844,0.007835641501767293,149,0.9606741573033708,0.9793621013133208,0.9662288930581614,0.9687550505582844,0.007835641501767293,149
33,1.3111220995585124,0.6478545252457314,0.010316212972005209,0.0004939226018533011,0.001,80,constant,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 80, 'learning_rate': 'constant', 'solver': 'adam'}",0.9943820224719101,0.9924953095684803,0.9774859287054409,0.9881210869152772,0.0075595354357339785,50,0.9943820224719101,0.9924953095684803,0.9774859287054409,0.9881210869152772,0.0075595354357339785,50,0.9943820224719101,0.9924953095684803,0.9774859287054409,0.9881210869152772,0.0075595354357339785,50,0.9943820224719101,0.9924953095684803,0.9774859287054409,0.9881210869152772,0.0075595354357339785,50
