,fit_time,score_time,test_accuracy,train_accuracy,test_precision,train_precision,test_recall,train_recall,test_f1_score,train_f1_score
0,1.3240466117858887,0.02698493003845215,0.9470529470529471,0.9436478826275425,0.9470529470529471,0.9436478826275425,0.9470529470529471,0.9436478826275425,0.9470529470529471,0.9436478826275424
1,1.1681373119354248,0.02698540687561035,0.946,0.9583333333333334,0.946,0.9583333333333334,0.946,0.9583333333333334,0.946,0.9583333333333334
2,1.9316961765289307,0.016989707946777344,0.947,0.9343333333333333,0.947,0.9343333333333333,0.947,0.9343333333333333,0.9469999999999998,0.9343333333333333
3,0.9162821769714355,0.027982473373413086,0.960960960960961,0.9576807730756415,0.960960960960961,0.9576807730756415,0.960960960960961,0.9576807730756415,0.960960960960961,0.9576807730756415
