,fit_time,score_time,test_accuracy,test_precision,test_recall,test_f1_score
0,11.500742435455322,0.6628715991973877,0.998,0.998,0.998,0.998
1,11.444705963134766,0.6879112720489502,1.0,1.0,1.0,1.0
2,11.490767002105713,0.6628096103668213,0.9975,0.9975,0.9975,0.9975
3,11.691665172576904,0.6310315132141113,0.9985,0.9985,0.9985,0.9985
