,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_solver,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1_score,split1_test_f1_score,split2_test_f1_score,split3_test_f1_score,mean_test_f1_score,std_test_f1_score,rank_test_f1_score
10,2.3890536427497864,0.20350425240535538,0.019930899143218994,0.005379628127346262,0.001,10,adaptive,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 10, 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.8961038961038961,0.896,0.895,0.8968968968968969,0.896,0.0006735029351132699,72,0.8961038961038961,0.896,0.895,0.8968968968968969,0.896,0.0006735029351132699,72,0.8961038961038961,0.896,0.895,0.8968968968968969,0.896,0.0006735029351132699,72,0.8961038961038962,0.8960000000000001,0.895,0.8968968968968969,0.896,0.0006735029351132742,73
11,1.624867558479309,0.8596307649730643,0.01792287826538086,0.0028837283167735686,0.001,10,adaptive,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 10, 'learning_rate': 'adaptive', 'solver': 'adam'}",0.8951048951048951,0.671,0.73,0.8938938938938938,0.7975,0.0992184877697111,270,0.8951048951048951,0.671,0.73,0.8938938938938938,0.7975,0.0992184877697111,270,0.8951048951048951,0.671,0.73,0.8938938938938938,0.7975,0.0992184877697111,270,0.8951048951048951,0.671,0.7299999999999999,0.8938938938938938,0.7975,0.09921848776971111,270
12,1.5779078006744385,0.9780060802837008,0.01815354824066162,0.003399154412329527,0.001,13,constant,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 13, 'learning_rate': 'constant', 'solver': 'sgd'}",0.8961038961038961,0.896,0.894,0.8968968968968969,0.89575,0.0010682257268977285,111,0.8961038961038961,0.896,0.894,0.8968968968968969,0.89575,0.0010682257268977285,111,0.8961038961038961,0.896,0.894,0.8968968968968969,0.89575,0.0010682257268977285,111,0.8961038961038962,0.8960000000000001,0.894,0.8968968968968969,0.89575,0.0010682257268977444,111
13,1.4580475091934204,0.9795244068234604,0.01491999626159668,0.004063407660300816,0.001,13,constant,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 13, 'learning_rate': 'constant', 'solver': 'adam'}",0.916083916083916,0.896,0.896,0.5115115115115115,0.805,0.16953121647010427,259,0.916083916083916,0.896,0.896,0.5115115115115115,0.805,0.16953121647010427,259,0.916083916083916,0.896,0.896,0.5115115115115115,0.805,0.16953121647010427,259,0.916083916083916,0.8960000000000001,0.8960000000000001,0.5115115115115115,0.805,0.1695312164701043,259
14,1.638296365737915,0.7378424566740519,0.01361459493637085,0.0036039626243025927,0.001,13,adaptive,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 13, 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.8961038961038961,0.895,0.895,0.8968968968968969,0.89575,0.0008006910787602043,111,0.8961038961038961,0.895,0.895,0.8968968968968969,0.89575,0.0008006910787602043,111,0.8961038961038961,0.895,0.895,0.8968968968968969,0.89575,0.0008006910787602043,111,0.8961038961038962,0.895,0.895,0.8968968968968969,0.89575,0.0008006910787602166,111
15,1.6311892867088318,0.87291859983592,0.017158687114715576,0.00418425965638072,0.001,13,adaptive,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 13, 'learning_rate': 'adaptive', 'solver': 'adam'}",0.9370629370629371,0.895,0.906,0.8968968968968969,0.90875,0.016877533770182373,3,0.9370629370629371,0.895,0.906,0.8968968968968969,0.90875,0.016877533770182373,3,0.9370629370629371,0.895,0.906,0.8968968968968969,0.90875,0.016877533770182373,3,0.9370629370629371,0.895,0.906,0.8968968968968969,0.90875,0.016877533770182373,3
16,0.8597782254219055,1.1670155684534695,0.019956111907958984,0.0004450667290783091,0.001,17,constant,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 17, 'learning_rate': 'constant', 'solver': 'sgd'}",0.8961038961038961,0.896,0.891,0.8968968968968969,0.895,0.002335295742214711,194,0.8961038961038961,0.896,0.891,0.8968968968968969,0.895,0.002335295742214711,194,0.8961038961038961,0.896,0.891,0.8968968968968969,0.895,0.002335295742214711,194,0.8961038961038962,0.8960000000000001,0.891,0.8968968968968969,0.895,0.002335295742214736,194
17,1.6526673436164856,0.42315834456644735,0.020166873931884766,0.007521242941959687,0.001,17,constant,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 17, 'learning_rate': 'constant', 'solver': 'adam'}",0.9150849150849151,0.895,0.889,0.8978978978978979,0.89925,0.00969467163183766,12,0.9150849150849151,0.895,0.889,0.8978978978978979,0.89925,0.00969467163183766,12,0.9150849150849151,0.895,0.889,0.8978978978978979,0.89925,0.00969467163183766,12,0.915084915084915,0.895,0.889,0.8978978978978979,0.89925,0.009694671631837615,12
18,2.1210508346557617,0.7138734721355688,0.014049410820007324,0.0041955260595355785,0.001,17,adaptive,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 17, 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.8941058941058941,0.896,0.894,0.8968968968968969,0.89525,0.001239439832630479,178,0.8941058941058941,0.896,0.894,0.8968968968968969,0.89525,0.001239439832630479,178,0.8941058941058941,0.896,0.894,0.8968968968968969,0.89525,0.001239439832630479,178,0.8941058941058942,0.8960000000000001,0.894,0.8968968968968969,0.89525,0.0012394398326304702,178
19,1.1993693709373474,0.553523185859065,0.01424640417098999,0.008357899968281205,0.001,17,adaptive,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 17, 'learning_rate': 'adaptive', 'solver': 'adam'}",0.8951048951048951,0.913,0.892,0.5975975975975976,0.8245,0.131159970817845,243,0.8951048951048951,0.913,0.892,0.5975975975975976,0.8245,0.131159970817845,243,0.8951048951048951,0.913,0.892,0.5975975975975976,0.8245,0.131159970817845,243,0.8951048951048951,0.9130000000000001,0.892,0.5975975975975976,0.8245,0.13115997081784503,243
20,0.656690776348114,0.7279145571544108,0.012101709842681885,0.007941370599459568,0.001,20,constant,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 20, 'learning_rate': 'constant', 'solver': 'sgd'}",0.8971028971028971,0.896,0.893,0.8968968968968969,0.89575,0.0016409766924927697,111,0.8971028971028971,0.896,0.893,0.8968968968968969,0.89575,0.0016409766924927697,111,0.8971028971028971,0.896,0.893,0.8968968968968969,0.89575,0.0016409766924927697,111,0.8971028971028971,0.8960000000000001,0.893,0.8968968968968969,0.89575,0.001640976692492774,111
21,1.5804347395896912,0.5606034753205189,0.013993680477142334,0.005276441036453653,0.001,20,constant,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 20, 'learning_rate': 'constant', 'solver': 'adam'}",0.7592407592407593,0.897,0.912,0.8988988988988988,0.86675,0.0623797608086714,223,0.7592407592407593,0.897,0.912,0.8988988988988988,0.86675,0.0623797608086714,223,0.7592407592407593,0.897,0.912,0.8988988988988988,0.86675,0.0623797608086714,223,0.7592407592407593,0.897,0.912,0.8988988988988988,0.86675,0.0623797608086714,223
22,1.9525087475776672,0.8691624974616768,0.017919421195983887,0.0019646729812478445,0.001,20,adaptive,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 20, 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.8961038961038961,0.896,0.895,0.8968968968968969,0.896,0.0006735029351132699,72,0.8961038961038961,0.896,0.895,0.8968968968968969,0.896,0.0006735029351132699,72,0.8961038961038961,0.896,0.895,0.8968968968968969,0.896,0.0006735029351132699,72,0.8961038961038962,0.8960000000000001,0.895,0.8968968968968969,0.896,0.0006735029351132742,73
23,1.4596054553985596,0.8077553860673444,0.01880931854248047,0.0021192520223827786,0.001,20,adaptive,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 20, 'learning_rate': 'adaptive', 'solver': 'adam'}",0.9020979020979021,0.823,0.895,0.8968968968968969,0.87925,0.032579806683071415,217,0.9020979020979021,0.823,0.895,0.8968968968968969,0.87925,0.032579806683071415,217,0.9020979020979021,0.823,0.895,0.8968968968968969,0.87925,0.032579806683071415,217,0.9020979020979021,0.823,0.895,0.8968968968968969,0.87925,0.032579806683071415,217
24,2.0514413118362427,1.121597072692597,0.017000138759613037,0.0017319597509620744,0.001,30,constant,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 30, 'learning_rate': 'constant', 'solver': 'sgd'}",0.8971028971028971,0.896,0.894,0.8968968968968969,0.896,0.0012269085154584707,72,0.8971028971028971,0.896,0.894,0.8968968968968969,0.896,0.0012269085154584707,72,0.8971028971028971,0.896,0.894,0.8968968968968969,0.896,0.0012269085154584707,72,0.8971028971028971,0.8960000000000001,0.894,0.8968968968968969,0.896,0.0012269085154584707,73
25,0.9680092930793762,0.5300525211137849,0.019016146659851074,0.001742005690831288,0.001,30,constant,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 30, 'learning_rate': 'constant', 'solver': 'adam'}",0.8961038961038961,0.896,0.896,0.8958958958958959,0.896,7.353914201296367e-05,72,0.8961038961038961,0.896,0.896,0.8958958958958959,0.896,7.353914201296367e-05,72,0.8961038961038961,0.896,0.896,0.8958958958958959,0.896,7.353914201296367e-05,72,0.8961038961038962,0.8960000000000001,0.8960000000000001,0.8958958958958959,0.8960000000000001,7.353914201300294e-05,72
26,2.0499776005744934,0.9793453734048887,0.017059326171875,0.0018340623527795977,0.001,30,adaptive,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 30, 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.8951048951048951,0.895,0.894,0.8968968968968969,0.89525,0.0010435077390265883,178,0.8951048951048951,0.895,0.894,0.8968968968968969,0.89525,0.0010435077390265883,178,0.8951048951048951,0.895,0.894,0.8968968968968969,0.89525,0.0010435077390265883,178,0.8951048951048951,0.895,0.894,0.8968968968968969,0.89525,0.0010435077390265883,178
27,0.8455259799957275,0.2982910711399688,0.018999874591827393,0.0017320975824846971,0.001,30,adaptive,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 30, 'learning_rate': 'adaptive', 'solver': 'adam'}",0.9230769230769231,0.896,0.587,0.8968968968968969,0.82575,0.13827097177525782,242,0.9230769230769231,0.896,0.587,0.8968968968968969,0.82575,0.13827097177525782,242,0.9230769230769231,0.896,0.587,0.8968968968968969,0.82575,0.13827097177525782,242,0.9230769230769231,0.8960000000000001,0.587,0.8968968968968969,0.82575,0.13827097177525782,242
28,1.8444864749908447,1.5844634593631166,0.017509043216705322,0.0032583402359752877,0.001,50,constant,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 50, 'learning_rate': 'constant', 'solver': 'sgd'}",0.8961038961038961,0.896,0.893,0.8968968968968969,0.8955,0.0014844548506459103,157,0.8961038961038961,0.896,0.893,0.8968968968968969,0.8955,0.0014844548506459103,157,0.8961038961038961,0.896,0.893,0.8968968968968969,0.8955,0.0014844548506459103,157,0.8961038961038962,0.8960000000000001,0.893,0.8968968968968969,0.8955,0.0014844548506459311,157
29,1.4992007613182068,0.3058111228369321,0.018338322639465332,0.00387486002826773,0.001,50,constant,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 50, 'learning_rate': 'constant', 'solver': 'adam'}",0.6103896103896104,0.895,0.561,0.8968968968968969,0.74075,0.1561020672249983,294,0.6103896103896104,0.895,0.561,0.8968968968968969,0.74075,0.1561020672249983,294,0.6103896103896104,0.895,0.561,0.8968968968968969,0.74075,0.1561020672249983,294,0.6103896103896104,0.895,0.561,0.8968968968968969,0.74075,0.1561020672249983,294
30,2.7979235649108887,0.9855675200801415,0.02023458480834961,0.005366727104195219,0.001,50,adaptive,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 50, 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.8951048951048951,0.896,0.895,0.8968968968968969,0.89575,0.0007674036756547318,111,0.8951048951048951,0.896,0.895,0.8968968968968969,0.89575,0.0007674036756547318,111,0.8951048951048951,0.896,0.895,0.8968968968968969,0.89575,0.0007674036756547318,111,0.8951048951048951,0.8960000000000001,0.895,0.8968968968968969,0.89575,0.0007674036756547409,111
31,1.017489731311798,0.235074684605406,0.020100116729736328,0.0007421981664159445,0.001,50,adaptive,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 50, 'learning_rate': 'adaptive', 'solver': 'adam'}",0.8731268731268731,0.745,0.622,0.7217217217217218,0.7405,0.08947380688537912,295,0.8731268731268731,0.745,0.622,0.7217217217217218,0.7405,0.08947380688537912,295,0.8731268731268731,0.745,0.622,0.7217217217217218,0.7405,0.08947380688537912,295,0.873126873126873,0.745,0.622,0.7217217217217218,0.7405,0.08947380688537908,295
32,2.726272404193878,1.5611626308410282,0.025136113166809082,0.008438027947637684,0.001,80,constant,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 80, 'learning_rate': 'constant', 'solver': 'sgd'}",0.8961038961038961,0.896,0.894,0.8968968968968969,0.89575,0.0010682257268977285,111,0.8961038961038961,0.896,0.894,0.8968968968968969,0.89575,0.0010682257268977285,111,0.8961038961038961,0.896,0.894,0.8968968968968969,0.89575,0.0010682257268977285,111,0.8961038961038962,0.8960000000000001,0.894,0.8968968968968969,0.89575,0.0010682257268977444,111
33,1.3476301431655884,1.2090527928335488,0.02003157138824463,0.0008254855797552016,0.001,80,constant,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 80, 'learning_rate': 'constant', 'solver': 'adam'}",0.5274725274725275,0.895,0.896,0.8958958958958959,0.8035,0.1594712523719568,262,0.5274725274725275,0.895,0.896,0.8958958958958959,0.8035,0.1594712523719568,262,0.5274725274725275,0.895,0.896,0.8958958958958959,0.8035,0.1594712523719568,262,0.5274725274725275,0.895,0.8960000000000001,0.8958958958958959,0.8035,0.1594712523719568,262
34,3.4357553720474243,1.1312991918607382,0.020235776901245117,0.0007055555255792481,0.001,80,adaptive,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 80, 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.8961038961038961,0.896,0.894,0.8968968968968969,0.89575,0.0010682257268977285,111,0.8961038961038961,0.896,0.894,0.8968968968968969,0.89575,0.0010682257268977285,111,0.8961038961038961,0.896,0.894,0.8968968968968969,0.89575,0.0010682257268977285,111,0.8961038961038962,0.8960000000000001,0.894,0.8968968968968969,0.89575,0.0010682257268977444,111
35,1.639685869216919,0.6231810787798733,0.019465863704681396,0.0009627016795416407,0.001,80,adaptive,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 80, 'learning_rate': 'adaptive', 'solver': 'adam'}",0.8961038961038961,0.895,0.89,0.8968968968968969,0.8945,0.002683953465246024,199,0.8961038961038961,0.895,0.89,0.8968968968968969,0.8945,0.002683953465246024,199,0.8961038961038961,0.895,0.89,0.8968968968968969,0.8945,0.002683953465246024,199,0.8961038961038962,0.895,0.89,0.8968968968968969,0.8945,0.0026839534652460407,199
36,3.608344614505768,0.692943637650442,0.019300341606140137,0.0027898385198975224,0.001,100,constant,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 100, 'learning_rate': 'constant', 'solver': 'sgd'}",0.8951048951048951,0.896,0.895,0.8968968968968969,0.89575,0.0007674036756547318,111,0.8951048951048951,0.896,0.895,0.8968968968968969,0.89575,0.0007674036756547318,111,0.8951048951048951,0.896,0.895,0.8968968968968969,0.89575,0.0007674036756547318,111,0.8951048951048951,0.8960000000000001,0.895,0.8968968968968969,0.89575,0.0007674036756547409,111
37,1.1638022661209106,0.3255037735188711,0.016551434993743896,0.008276116360973102,0.001,100,constant,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 100, 'learning_rate': 'constant', 'solver': 'adam'}",0.8961038961038961,0.895,0.893,0.6346346346346347,0.82975,0.1125803081843725,240,0.8961038961038961,0.895,0.893,0.6346346346346347,0.82975,0.1125803081843725,240,0.8961038961038961,0.895,0.893,0.6346346346346347,0.82975,0.1125803081843725,240,0.8961038961038962,0.895,0.893,0.6346346346346347,0.82975,0.11258030818437251,240
38,3.372708022594452,1.1852972538285331,0.026881158351898193,0.004437124099918644,0.001,100,adaptive,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 100, 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.8961038961038961,0.896,0.895,0.8968968968968969,0.896,0.0006735029351132699,72,0.8961038961038961,0.896,0.895,0.8968968968968969,0.896,0.0006735029351132699,72,0.8961038961038961,0.896,0.895,0.8968968968968969,0.896,0.0006735029351132699,72,0.8961038961038962,0.8960000000000001,0.895,0.8968968968968969,0.896,0.0006735029351132742,73
39,0.9281843900680542,0.32736869622643777,0.025523006916046143,0.0043569354007317596,0.001,100,adaptive,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 100, 'learning_rate': 'adaptive', 'solver': 'adam'}",0.9150849150849151,0.896,0.895,0.8968968968968969,0.90075,0.008308908433149279,9,0.9150849150849151,0.896,0.895,0.8968968968968969,0.90075,0.008308908433149279,9,0.9150849150849151,0.896,0.895,0.8968968968968969,0.90075,0.008308908433149279,9,0.915084915084915,0.8960000000000001,0.895,0.8968968968968969,0.90075,0.008308908433149215,9
40,4.403229594230652,0.7580960870055702,0.02561020851135254,0.002193541116778022,0.001,120,constant,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 120, 'learning_rate': 'constant', 'solver': 'sgd'}",0.8961038961038961,0.896,0.893,0.8968968968968969,0.8955,0.0014844548506459103,157,0.8961038961038961,0.896,0.893,0.8968968968968969,0.8955,0.0014844548506459103,157,0.8961038961038961,0.896,0.893,0.8968968968968969,0.8955,0.0014844548506459103,157,0.8961038961038962,0.8960000000000001,0.893,0.8968968968968969,0.8955,0.0014844548506459311,157
41,1.567691683769226,0.8738807834772085,0.029936015605926514,0.0011489709243835606,0.001,120,constant,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 120, 'learning_rate': 'constant', 'solver': 'adam'}",0.8961038961038961,0.909,0.514,0.6306306306306306,0.7375,0.1702604564354948,298,0.8961038961038961,0.909,0.514,0.6306306306306306,0.7375,0.1702604564354948,298,0.8961038961038961,0.909,0.514,0.6306306306306306,0.7375,0.1702604564354948,298,0.8961038961038962,0.909,0.514,0.6306306306306306,0.7375,0.17026045643549484,298
42,3.8525224924087524,1.2655331235253395,0.02330726385116577,0.0046911189045928964,0.001,120,adaptive,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 120, 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.8971028971028971,0.896,0.894,0.8968968968968969,0.896,0.0012269085154584707,72,0.8971028971028971,0.896,0.894,0.8968968968968969,0.896,0.0012269085154584707,72,0.8971028971028971,0.896,0.894,0.8968968968968969,0.896,0.0012269085154584707,72,0.8971028971028971,0.8960000000000001,0.894,0.8968968968968969,0.896,0.0012269085154584707,73
43,1.840613305568695,0.2260103117040409,0.0296441912651062,0.001460280499516607,0.001,120,adaptive,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 120, 'learning_rate': 'adaptive', 'solver': 'adam'}",0.8961038961038961,0.509,0.892,0.8968968968968969,0.7985,0.1671532339089005,268,0.8961038961038961,0.509,0.892,0.8968968968968969,0.7985,0.1671532339089005,268,0.8961038961038961,0.509,0.892,0.8968968968968969,0.7985,0.1671532339089005,268,0.8961038961038962,0.509,0.892,0.8968968968968969,0.7985,0.16715323390890052,268
44,3.7963788509368896,1.9607760629191622,0.02652055025100708,0.00342862881839169,0.001,140,constant,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 140, 'learning_rate': 'constant', 'solver': 'sgd'}",0.8961038961038961,0.896,0.893,0.8968968968968969,0.8955,0.0014844548506459103,157,0.8961038961038961,0.896,0.893,0.8968968968968969,0.8955,0.0014844548506459103,157,0.8961038961038961,0.896,0.893,0.8968968968968969,0.8955,0.0014844548506459103,157,0.8961038961038962,0.8960000000000001,0.893,0.8968968968968969,0.8955,0.0014844548506459311,157
45,4.4472336769104,2.7019609007165877,0.030892372131347656,0.0021499409614782476,0.001,140,constant,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 140, 'learning_rate': 'constant', 'solver': 'adam'}",0.7652347652347652,0.894,0.891,0.9049049049049049,0.86375,0.05715027166134956,224,0.7652347652347652,0.894,0.891,0.9049049049049049,0.86375,0.05715027166134956,224,0.7652347652347652,0.894,0.891,0.9049049049049049,0.86375,0.05715027166134956,224,0.7652347652347652,0.894,0.891,0.9049049049049049,0.86375,0.05715027166134956,224
46,4.398178160190582,1.4911730326004273,0.024708449840545654,0.005759225878185989,0.001,140,adaptive,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 140, 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.8961038961038961,0.896,0.895,0.8968968968968969,0.896,0.0006735029351132699,72,0.8961038961038961,0.896,0.895,0.8968968968968969,0.896,0.0006735029351132699,72,0.8961038961038961,0.896,0.895,0.8968968968968969,0.896,0.0006735029351132699,72,0.8961038961038962,0.8960000000000001,0.895,0.8968968968968969,0.896,0.0006735029351132742,73
