,fit_time,score_time,test_accuracy,test_precision,test_recall,test_f1_score
0,0.10272455215454102,0.0359041690826416,0.8862275449101796,0.8862275449101796,0.8862275449101796,0.8862275449101796
1,0.09873557090759277,0.03889584541320801,0.909,0.909,0.909,0.909
2,0.10571694374084473,0.03690195083618164,0.916,0.916,0.916,0.916
3,0.10272383689880371,0.03790020942687988,0.9198396793587175,0.9198396793587175,0.9198396793587175,0.9198396793587175
