,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_solver,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1_score,split1_test_f1_score,split2_test_f1_score,mean_test_f1_score,std_test_f1_score,rank_test_f1_score
10,1.957792043685913,1.0951534067197066,0.12723946571350098,0.0060016146240713985,0.001,10,adaptive,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 10, 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.007462686567164179,0.8838951310861424,0.6188679245283019,0.5025,0.3675995034206817,259,0.007462686567164179,0.8838951310861424,0.6188679245283019,0.5025,0.3675995034206817,259,0.007462686567164179,0.8838951310861424,0.6188679245283019,0.5025,0.3675995034206817,259,0.007462686567164179,0.8838951310861424,0.6188679245283019,0.5025,0.3675995034206817,259
11,0.8361341953277588,0.3956877877980515,0.02037366231282552,0.000566397523458093,0.001,10,adaptive,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 10, 'learning_rate': 'adaptive', 'solver': 'adam'}",0.8619402985074627,0.8876404494382022,0.8679245283018868,0.8725,0.010990733682958512,163,0.8619402985074627,0.8876404494382022,0.8679245283018868,0.8725,0.010990733682958512,163,0.8619402985074627,0.8876404494382022,0.8679245283018868,0.8725,0.010990733682958512,163,0.8619402985074627,0.8876404494382022,0.8679245283018869,0.8725,0.010990733682958496,163
12,0.6036707560221354,0.05467343615703094,0.05573105812072754,0.050567957442099375,0.001,13,constant,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 13, 'learning_rate': 'constant', 'solver': 'sgd'}",0.5708955223880597,0.4681647940074906,0.8415094339622642,0.62625,0.15721389867746416,226,0.5708955223880597,0.4681647940074906,0.8415094339622642,0.62625,0.15721389867746416,226,0.5708955223880597,0.4681647940074906,0.8415094339622642,0.62625,0.15721389867746416,226,0.5708955223880597,0.4681647940074906,0.8415094339622642,0.62625,0.15721389867746416,226
13,1.8770118554433186,0.6412214391525066,0.020723819732666016,0.0005306217457837757,0.001,13,constant,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 13, 'learning_rate': 'constant', 'solver': 'adam'}",0.9365671641791045,0.9550561797752809,0.9056603773584906,0.9325,0.020346210264125007,22,0.9365671641791045,0.9550561797752809,0.9056603773584906,0.9325,0.020346210264125007,22,0.9365671641791045,0.9550561797752809,0.9056603773584906,0.9325,0.020346210264125007,22,0.9365671641791045,0.9550561797752809,0.9056603773584906,0.9325,0.020346210264125007,22
14,2.055061181386312,1.0977850865819618,0.13150771458943686,0.011608495937272489,0.001,13,adaptive,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 13, 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.5447761194029851,0.8726591760299626,0.37735849056603776,0.59875,0.20555261037147177,228,0.5447761194029851,0.8726591760299626,0.37735849056603776,0.59875,0.20555261037147177,228,0.5447761194029851,0.8726591760299626,0.37735849056603776,0.59875,0.20555261037147177,228,0.5447761194029851,0.8726591760299626,0.3773584905660377,0.59875,0.2055526103714718,228
15,1.6275773843129475,0.4655548157016987,0.05757657686869303,0.051598120184265905,0.001,13,adaptive,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 13, 'learning_rate': 'adaptive', 'solver': 'adam'}",0.9216417910447762,0.9588014981273408,0.8830188679245283,0.92125,0.030900465267503955,48,0.9216417910447762,0.9588014981273408,0.8830188679245283,0.92125,0.030900465267503955,48,0.9216417910447762,0.9588014981273408,0.8830188679245283,0.92125,0.030900465267503955,48,0.9216417910447762,0.9588014981273408,0.8830188679245283,0.92125,0.030900465267503955,48
16,0.31773972511291504,0.1862660707574589,0.025551319122314453,0.0005660423622056423,0.001,17,constant,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 17, 'learning_rate': 'constant', 'solver': 'sgd'}",0.3694029850746269,0.3333333333333333,0.7358490566037735,0.47875,0.1815450296303598,273,0.3694029850746269,0.3333333333333333,0.7358490566037735,0.47875,0.1815450296303598,273,0.3694029850746269,0.3333333333333333,0.7358490566037735,0.47875,0.1815450296303598,273,0.3694029850746269,0.3333333333333333,0.7358490566037735,0.47875,0.1815450296303598,273
17,1.4823310375213623,0.18587615764021376,0.09381469090779622,0.051389092935003766,0.001,17,constant,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 17, 'learning_rate': 'constant', 'solver': 'adam'}",0.8917910447761194,0.9138576779026217,0.8566037735849057,0.8875,0.02354224164947505,135,0.8917910447761194,0.9138576779026217,0.8566037735849057,0.8875,0.02354224164947505,135,0.8917910447761194,0.9138576779026217,0.8566037735849057,0.8875,0.02354224164947505,135,0.8917910447761193,0.9138576779026218,0.8566037735849057,0.8875,0.023542241649475083,135
18,0.8943768342336019,0.4522044981318398,0.058086236317952476,0.05176621816941884,0.001,17,adaptive,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 17, 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.835820895522388,0.5430711610486891,0.6188679245283019,0.66625,0.12425924800450647,217,0.835820895522388,0.5430711610486891,0.6188679245283019,0.66625,0.12425924800450647,217,0.835820895522388,0.5430711610486891,0.6188679245283019,0.66625,0.12425924800450647,217,0.835820895522388,0.5430711610486891,0.6188679245283019,0.66625,0.12425924800450647,217
19,1.4861799875895183,0.8884181991614141,0.09660871823628743,0.05360201264241526,0.001,17,adaptive,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 17, 'learning_rate': 'adaptive', 'solver': 'adam'}",0.9029850746268657,0.9400749063670412,0.7886792452830189,0.8775,0.06432487681663074,156,0.9029850746268657,0.9400749063670412,0.7886792452830189,0.8775,0.06432487681663074,156,0.9029850746268657,0.9400749063670412,0.7886792452830189,0.8775,0.06432487681663074,156,0.9029850746268657,0.9400749063670412,0.7886792452830189,0.8775,0.06432487681663074,156
20,0.3764522870381673,0.17604705505515048,0.06089043617248535,0.057065508169227744,0.001,20,constant,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 20, 'learning_rate': 'constant', 'solver': 'sgd'}",0.8432835820895522,0.7640449438202247,0.6150943396226415,0.74125,0.09451445292953359,206,0.8432835820895522,0.7640449438202247,0.6150943396226415,0.74125,0.09451445292953359,206,0.8432835820895522,0.7640449438202247,0.6150943396226415,0.74125,0.09451445292953359,206,0.8432835820895523,0.7640449438202248,0.6150943396226415,0.74125,0.09451445292953363,206
21,2.106173038482666,0.4358033713813538,0.10840455691019694,0.06259618632067167,0.001,20,constant,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 20, 'learning_rate': 'constant', 'solver': 'adam'}",0.9514925373134329,0.9063670411985019,0.8981132075471698,0.91875,0.02348175837722874,56,0.9514925373134329,0.9063670411985019,0.8981132075471698,0.91875,0.02348175837722874,56,0.9514925373134329,0.9063670411985019,0.8981132075471698,0.91875,0.02348175837722874,56,0.9514925373134329,0.9063670411985019,0.8981132075471698,0.91875,0.02348175837722874,56
22,1.9441104729970295,1.543708409950015,0.05649646123250326,0.0472459100068292,0.001,20,adaptive,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 20, 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.8582089552238806,0.9063670411985019,0.7811320754716982,0.84875,0.051502103041665914,183,0.8582089552238806,0.9063670411985019,0.7811320754716982,0.84875,0.051502103041665914,183,0.8582089552238806,0.9063670411985019,0.7811320754716982,0.84875,0.051502103041665914,183,0.8582089552238806,0.9063670411985019,0.7811320754716982,0.84875,0.051502103041665914,183
23,2.974707762400309,1.3127251345521582,0.0995330810546875,0.05613465559414969,0.001,20,adaptive,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 20, 'learning_rate': 'adaptive', 'solver': 'adam'}",0.8955223880597015,0.9363295880149812,0.8981132075471698,0.91,0.018665259651960735,85,0.8955223880597015,0.9363295880149812,0.8981132075471698,0.91,0.018665259651960735,85,0.8955223880597015,0.9363295880149812,0.8981132075471698,0.91,0.018665259651960735,85,0.8955223880597015,0.9363295880149812,0.8981132075471698,0.91,0.018665259651960735,85
24,3.5093578497568765,0.9912948329905397,0.09709993998209636,0.05458998102927859,0.001,30,constant,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 30, 'learning_rate': 'constant', 'solver': 'sgd'}",0.8582089552238806,0.9213483146067416,0.879245283018868,0.88625,0.026283217985703124,139,0.8582089552238806,0.9213483146067416,0.879245283018868,0.88625,0.026283217985703124,139,0.8582089552238806,0.9213483146067416,0.879245283018868,0.88625,0.026283217985703124,139,0.8582089552238806,0.9213483146067416,0.879245283018868,0.88625,0.026283217985703124,139
25,1.5722088019053142,0.6145055613135035,0.13723142941792807,0.0077417259657412045,0.001,30,constant,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 30, 'learning_rate': 'constant', 'solver': 'adam'}",0.9253731343283582,0.9550561797752809,0.7849056603773585,0.88875,0.07408601854111906,129,0.9253731343283582,0.9550561797752809,0.7849056603773585,0.88875,0.07408601854111906,129,0.9253731343283582,0.9550561797752809,0.7849056603773585,0.88875,0.07408601854111906,129,0.9253731343283582,0.9550561797752809,0.7849056603773585,0.88875,0.07408601854111906,129
26,3.6802049477895102,1.4718377882165374,0.07538827260335286,0.0786956686995637,0.001,30,adaptive,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 30, 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.8432835820895522,0.9026217228464419,0.9132075471698113,0.88625,0.03079978030209094,139,0.8432835820895522,0.9026217228464419,0.9132075471698113,0.88625,0.03079978030209094,139,0.8432835820895522,0.9026217228464419,0.9132075471698113,0.88625,0.03079978030209094,139,0.8432835820895523,0.902621722846442,0.9132075471698112,0.88625,0.030799780302090875,139
27,2.341494162877401,0.7346230039728173,0.1261743704477946,0.0809934912241605,0.001,30,adaptive,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 30, 'learning_rate': 'adaptive', 'solver': 'adam'}",0.9477611940298507,0.947565543071161,0.8566037735849057,0.9175,0.04285852138664226,65,0.9477611940298507,0.947565543071161,0.8566037735849057,0.9175,0.04285852138664226,65,0.9477611940298507,0.947565543071161,0.8566037735849057,0.9175,0.04285852138664226,65,0.9477611940298507,0.947565543071161,0.8566037735849057,0.9175,0.04285852138664226,65
28,2.586221774419149,1.5856124456415936,0.018658161163330078,0.002159279356000922,0.001,50,constant,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 50, 'learning_rate': 'constant', 'solver': 'sgd'}",0.8171641791044776,0.9176029962546817,0.9018867924528302,0.87875,0.04417837002572664,153,0.8171641791044776,0.9176029962546817,0.9018867924528302,0.87875,0.04417837002572664,153,0.8171641791044776,0.9176029962546817,0.9018867924528302,0.87875,0.04417837002572664,153,0.8171641791044777,0.9176029962546817,0.9018867924528302,0.87875,0.04417837002572658,153
29,1.6861620744069417,0.5945922895673085,0.1583090623219808,0.00642179723713296,0.001,50,constant,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 50, 'learning_rate': 'constant', 'solver': 'adam'}",0.8246268656716418,0.9063670411985019,0.8603773584905661,0.86375,0.03350651092174746,170,0.8246268656716418,0.9063670411985019,0.8603773584905661,0.86375,0.03350651092174746,170,0.8246268656716418,0.9063670411985019,0.8603773584905661,0.86375,0.03350651092174746,170,0.8246268656716418,0.9063670411985019,0.8603773584905661,0.86375,0.03350651092174746,170
30,4.489474932352702,1.1322020635432242,0.055114030838012695,0.04818539667283457,0.001,50,adaptive,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 50, 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.9067164179104478,0.898876404494382,0.9056603773584906,0.90375,0.0034762042748210497,103,0.9067164179104478,0.898876404494382,0.9056603773584906,0.90375,0.0034762042748210497,103,0.9067164179104478,0.898876404494382,0.9056603773584906,0.90375,0.0034762042748210497,103,0.9067164179104478,0.898876404494382,0.9056603773584906,0.90375,0.0034762042748210497,103
31,2.387162446975708,0.12673426669056462,0.15804743766784668,0.011421229584937145,0.001,50,adaptive,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 50, 'learning_rate': 'adaptive', 'solver': 'adam'}",0.9514925373134329,0.9138576779026217,0.9283018867924528,0.93125,0.015527579258712138,26,0.9514925373134329,0.9138576779026217,0.9283018867924528,0.93125,0.015527579258712138,26,0.9514925373134329,0.9138576779026217,0.9283018867924528,0.93125,0.015527579258712138,26,0.9514925373134329,0.9138576779026218,0.9283018867924528,0.93125,0.015527579258712097,26
32,2.3955225944519043,0.6026647366983918,0.11060110727945964,0.06612409583764411,0.001,80,constant,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 80, 'learning_rate': 'constant', 'solver': 'sgd'}",0.8955223880597015,0.8651685393258427,0.8830188679245283,0.88125,0.012473512583552998,148,0.8955223880597015,0.8651685393258427,0.8830188679245283,0.88125,0.012473512583552998,148,0.8955223880597015,0.8651685393258427,0.8830188679245283,0.88125,0.012473512583552998,148,0.8955223880597015,0.8651685393258428,0.8830188679245283,0.88125,0.012473512583552952,148
33,3.6452263991038003,1.9933700734842228,0.10603833198547363,0.05481658417189776,0.001,80,constant,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 80, 'learning_rate': 'constant', 'solver': 'adam'}",0.9514925373134329,0.9662921348314607,0.9207547169811321,0.94625,0.01893636530720896,7,0.9514925373134329,0.9662921348314607,0.9207547169811321,0.94625,0.01893636530720896,7,0.9514925373134329,0.9662921348314607,0.9207547169811321,0.94625,0.01893636530720896,7,0.9514925373134329,0.9662921348314607,0.9207547169811321,0.94625,0.01893636530720896,7
34,3.939113140106201,2.2993663896078678,0.06464473406473796,0.04542301740436714,0.001,80,adaptive,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 80, 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.9253731343283582,0.9288389513108615,0.8981132075471698,0.9175,0.013717718230125043,65,0.9253731343283582,0.9288389513108615,0.8981132075471698,0.9175,0.013717718230125043,65,0.9253731343283582,0.9288389513108615,0.8981132075471698,0.9175,0.013717718230125043,65,0.9253731343283582,0.9288389513108615,0.8981132075471698,0.9175,0.013717718230125043,65
35,1.7062427202860515,1.0253489946824403,0.06006487210591634,0.053012788269025016,0.001,80,adaptive,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 80, 'learning_rate': 'adaptive', 'solver': 'adam'}",0.9589552238805971,0.9400749063670412,0.9169811320754717,0.93875,0.017155871071603903,14,0.9589552238805971,0.9400749063670412,0.9169811320754717,0.93875,0.017155871071603903,14,0.9589552238805971,0.9400749063670412,0.9169811320754717,0.93875,0.017155871071603903,14,0.9589552238805971,0.9400749063670412,0.9169811320754717,0.93875,0.017155871071603903,14
36,1.6768823464711506,0.9066668342553955,0.07644168535868327,0.07057912810279489,0.001,100,constant,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 100, 'learning_rate': 'constant', 'solver': 'sgd'}",0.832089552238806,0.8913857677902621,0.7811320754716982,0.835,0.04500170143974607,188,0.832089552238806,0.8913857677902621,0.7811320754716982,0.835,0.04500170143974607,188,0.832089552238806,0.8913857677902621,0.7811320754716982,0.835,0.04500170143974607,188,0.832089552238806,0.8913857677902621,0.7811320754716982,0.835,0.04500170143974607,188
37,1.943952163060506,1.106128733429652,0.07151484489440918,0.061840715919178856,0.001,100,constant,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 100, 'learning_rate': 'constant', 'solver': 'adam'}",0.9328358208955224,0.947565543071161,0.8566037735849057,0.9125,0.03979783638368307,78,0.9328358208955224,0.947565543071161,0.8566037735849057,0.9125,0.03979783638368307,78,0.9328358208955224,0.947565543071161,0.8566037735849057,0.9125,0.03979783638368307,78,0.9328358208955224,0.947565543071161,0.8566037735849057,0.9125,0.03979783638368307,78
38,4.106363534927368,2.9010569507975883,0.05677485466003418,0.04895509559719359,0.001,100,adaptive,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 100, 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.7126865671641791,0.7902621722846442,0.8603773584905661,0.7875,0.06030640944654216,197,0.7126865671641791,0.7902621722846442,0.8603773584905661,0.7875,0.06030640944654216,197,0.7126865671641791,0.7902621722846442,0.8603773584905661,0.7875,0.06030640944654216,197,0.712686567164179,0.7902621722846442,0.8603773584905661,0.7875,0.060306409446542204,197
39,0.8708518346150717,0.6578348426075684,0.031639655431111656,0.008794420947751218,0.001,100,adaptive,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 100, 'learning_rate': 'adaptive', 'solver': 'adam'}",0.9328358208955224,0.9400749063670412,0.8716981132075472,0.915,0.030619047849160273,71,0.9328358208955224,0.9400749063670412,0.8716981132075472,0.915,0.030619047849160273,71,0.9328358208955224,0.9400749063670412,0.8716981132075472,0.915,0.030619047849160273,71,0.9328358208955224,0.9400749063670412,0.8716981132075472,0.915,0.030619047849160273,71
40,2.723714749018351,2.6429644771465353,0.019940296808878582,0.0021949980670929637,0.001,120,constant,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 120, 'learning_rate': 'constant', 'solver': 'sgd'}",0.9253731343283582,0.9176029962546817,0.8113207547169812,0.885,0.05195230577150524,142,0.9253731343283582,0.9176029962546817,0.8113207547169812,0.885,0.05195230577150524,142,0.9253731343283582,0.9176029962546817,0.8113207547169812,0.885,0.05195230577150524,142,0.9253731343283582,0.9176029962546817,0.8113207547169812,0.885,0.05195230577150524,142
41,1.0754326979319255,0.6658412835384988,0.027789195378621418,0.0032209682500821007,0.001,120,constant,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 120, 'learning_rate': 'constant', 'solver': 'adam'}",0.9626865671641791,0.951310861423221,0.8943396226415095,0.93625,0.029860795700509885,17,0.9626865671641791,0.951310861423221,0.8943396226415095,0.93625,0.029860795700509885,17,0.9626865671641791,0.951310861423221,0.8943396226415095,0.93625,0.029860795700509885,17,0.9626865671641791,0.951310861423221,0.8943396226415096,0.93625,0.029860795700509833,17
42,2.419536590576172,0.8941275069491113,0.06304319699605306,0.049092824300583496,0.001,120,adaptive,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 120, 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.6082089552238806,0.9213483146067416,0.8830188679245283,0.80375,0.13966437533015794,193,0.6082089552238806,0.9213483146067416,0.8830188679245283,0.80375,0.13966437533015794,193,0.6082089552238806,0.9213483146067416,0.8830188679245283,0.80375,0.13966437533015794,193,0.6082089552238806,0.9213483146067416,0.8830188679245283,0.80375,0.13966437533015794,193
43,4.084899981816609,2.7615653355312997,0.026189724604288738,0.00659147725209898,0.001,120,adaptive,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 120, 'learning_rate': 'adaptive', 'solver': 'adam'}",0.9477611940298507,0.9363295880149812,0.9471698113207547,0.94375,0.005257486190761938,10,0.9477611940298507,0.9363295880149812,0.9471698113207547,0.94375,0.005257486190761938,10,0.9477611940298507,0.9363295880149812,0.9471698113207547,0.94375,0.005257486190761938,10,0.9477611940298507,0.9363295880149812,0.9471698113207547,0.94375,0.005257486190761938,10
44,0.5114408334096273,0.19646139951211966,0.0260922908782959,0.0021106324904446986,0.001,140,constant,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 140, 'learning_rate': 'constant', 'solver': 'sgd'}",0.746268656716418,0.9325842696629213,0.7849056603773585,0.82125,0.08036123014116911,191,0.746268656716418,0.9325842696629213,0.7849056603773585,0.82125,0.08036123014116911,191,0.746268656716418,0.9325842696629213,0.7849056603773585,0.82125,0.08036123014116911,191,0.746268656716418,0.9325842696629213,0.7849056603773585,0.82125,0.08036123014116911,191
45,0.661485513051351,0.18653546971103105,0.034166812896728516,0.011158301735921812,0.001,140,constant,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 140, 'learning_rate': 'constant', 'solver': 'adam'}",0.9477611940298507,0.9400749063670412,0.909433962264151,0.9325,0.01653517793107346,22,0.9477611940298507,0.9400749063670412,0.909433962264151,0.9325,0.01653517793107346,22,0.9477611940298507,0.9400749063670412,0.909433962264151,0.9325,0.01653517793107346,22,0.9477611940298507,0.9400749063670412,0.909433962264151,0.9325,0.01653517793107346,22
46,1.7203857103983562,0.301116360029415,0.018813451131184895,0.0013283266608663563,0.001,140,adaptive,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 140, 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.9402985074626866,0.9213483146067416,0.8981132075471698,0.92,0.01724284888301007,51,0.9402985074626866,0.9213483146067416,0.8981132075471698,0.92,0.01724284888301007,51,0.9402985074626866,0.9213483146067416,0.8981132075471698,0.92,0.01724284888301007,51,0.9402985074626865,0.9213483146067416,0.8981132075471698,0.92,0.017242848883010024,51
47,3.961061636606852,3.955274843608079,0.06951181093851726,0.0590527470388666,0.001,140,adaptive,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 140, 'learning_rate': 'adaptive', 'solver': 'adam'}",0.9552238805970149,0.9063670411985019,0.9169811320754717,0.92625,0.021014949952738896,34,0.9552238805970149,0.9063670411985019,0.9169811320754717,0.92625,0.021014949952738896,34,0.9552238805970149,0.9063670411985019,0.9169811320754717,0.92625,0.021014949952738896,34,0.9552238805970149,0.9063670411985019,0.9169811320754717,0.92625,0.021014949952738896,34
