,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_split,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,mean_train_recall,std_train_recall,split0_test_f1_score,split1_test_f1_score,split2_test_f1_score,split3_test_f1_score,mean_test_f1_score,std_test_f1_score,rank_test_f1_score,split0_train_f1_score,split1_train_f1_score,split2_train_f1_score,split3_train_f1_score,mean_train_f1_score,std_train_f1_score
0,0.005995631217956543,0.0010006434084658732,0.006746351718902588,0.0012980608331003582,1,10,"{'max_depth': 1, 'min_samples_split': 10}",0.8592814371257484,0.8541458541458542,0.8598598598598599,0.87374749498998,0.86175,0.007266496935540869,226,0.8625750500333556,0.8646215405135045,0.8627124291902699,0.8580946035976016,0.8620009058336828,0.002395977375398399,0.8592814371257484,0.8541458541458542,0.8598598598598599,0.87374749498998,0.86175,0.007266496935540869,226,0.8625750500333556,0.8646215405135045,0.8627124291902699,0.8580946035976016,0.8620009058336828,0.002395977375398399,0.8592814371257484,0.8541458541458542,0.8598598598598599,0.87374749498998,0.86175,0.007266496935540869,226,0.8625750500333556,0.8646215405135045,0.8627124291902699,0.8580946035976016,0.8620009058336828,0.002395977375398399,0.8592814371257484,0.8541458541458542,0.85985985985986,0.87374749498998,0.86175,0.007266496935540862,226,0.8625750500333554,0.8646215405135045,0.8627124291902699,0.8580946035976016,0.8620009058336828,0.0023959773753983926
1,0.007245957851409912,0.0004328092646133245,0.007995247840881348,2.6656007498500226e-07,1,30,"{'max_depth': 1, 'min_samples_split': 30}",0.8592814371257484,0.8541458541458542,0.8598598598598599,0.87374749498998,0.86175,0.007266496935540869,226,0.8625750500333556,0.8646215405135045,0.8627124291902699,0.8580946035976016,0.8620009058336828,0.002395977375398399,0.8592814371257484,0.8541458541458542,0.8598598598598599,0.87374749498998,0.86175,0.007266496935540869,226,0.8625750500333556,0.8646215405135045,0.8627124291902699,0.8580946035976016,0.8620009058336828,0.002395977375398399,0.8592814371257484,0.8541458541458542,0.8598598598598599,0.87374749498998,0.86175,0.007266496935540869,226,0.8625750500333556,0.8646215405135045,0.8627124291902699,0.8580946035976016,0.8620009058336828,0.002395977375398399,0.8592814371257484,0.8541458541458542,0.85985985985986,0.87374749498998,0.86175,0.007266496935540862,226,0.8625750500333554,0.8646215405135045,0.8627124291902699,0.8580946035976016,0.8620009058336828,0.0023959773753983926
2,0.007495999336242676,0.0004993681977088244,0.008245229721069336,0.000433051761878713,1,50,"{'max_depth': 1, 'min_samples_split': 50}",0.8592814371257484,0.8541458541458542,0.8598598598598599,0.87374749498998,0.86175,0.007266496935540869,226,0.8625750500333556,0.8646215405135045,0.8627124291902699,0.8580946035976016,0.8620009058336828,0.002395977375398399,0.8592814371257484,0.8541458541458542,0.8598598598598599,0.87374749498998,0.86175,0.007266496935540869,226,0.8625750500333556,0.8646215405135045,0.8627124291902699,0.8580946035976016,0.8620009058336828,0.002395977375398399,0.8592814371257484,0.8541458541458542,0.8598598598598599,0.87374749498998,0.86175,0.007266496935540869,226,0.8625750500333556,0.8646215405135045,0.8627124291902699,0.8580946035976016,0.8620009058336828,0.002395977375398399,0.8592814371257484,0.8541458541458542,0.85985985985986,0.87374749498998,0.86175,0.007266496935540862,226,0.8625750500333554,0.8646215405135045,0.8627124291902699,0.8580946035976016,0.8620009058336828,0.0023959773753983926
3,0.006995558738708496,4.2981520598697533e-07,0.007995009422302246,6.848052318737541e-07,1,70,"{'max_depth': 1, 'min_samples_split': 70}",0.8592814371257484,0.8541458541458542,0.8598598598598599,0.87374749498998,0.86175,0.007266496935540869,226,0.8625750500333556,0.8646215405135045,0.8627124291902699,0.8580946035976016,0.8620009058336828,0.002395977375398399,0.8592814371257484,0.8541458541458542,0.8598598598598599,0.87374749498998,0.86175,0.007266496935540869,226,0.8625750500333556,0.8646215405135045,0.8627124291902699,0.8580946035976016,0.8620009058336828,0.002395977375398399,0.8592814371257484,0.8541458541458542,0.8598598598598599,0.87374749498998,0.86175,0.007266496935540869,226,0.8625750500333556,0.8646215405135045,0.8627124291902699,0.8580946035976016,0.8620009058336828,0.002395977375398399,0.8592814371257484,0.8541458541458542,0.85985985985986,0.87374749498998,0.86175,0.007266496935540862,226,0.8625750500333554,0.8646215405135045,0.8627124291902699,0.8580946035976016,0.8620009058336828,0.0023959773753983926
4,0.007245779037475586,0.0004330502195426234,0.007745087146759033,0.00043280978995683273,1,90,"{'max_depth': 1, 'min_samples_split': 90}",0.8592814371257484,0.8541458541458542,0.8598598598598599,0.87374749498998,0.86175,0.007266496935540869,226,0.8625750500333556,0.8646215405135045,0.8627124291902699,0.8580946035976016,0.8620009058336828,0.002395977375398399,0.8592814371257484,0.8541458541458542,0.8598598598598599,0.87374749498998,0.86175,0.007266496935540869,226,0.8625750500333556,0.8646215405135045,0.8627124291902699,0.8580946035976016,0.8620009058336828,0.002395977375398399,0.8592814371257484,0.8541458541458542,0.8598598598598599,0.87374749498998,0.86175,0.007266496935540869,226,0.8625750500333556,0.8646215405135045,0.8627124291902699,0.8580946035976016,0.8620009058336828,0.002395977375398399,0.8592814371257484,0.8541458541458542,0.85985985985986,0.87374749498998,0.86175,0.007266496935540862,226,0.8625750500333554,0.8646215405135045,0.8627124291902699,0.8580946035976016,0.8620009058336828,0.0023959773753983926
5,0.006746530532836914,0.00043305113838180634,0.008745372295379639,0.0008283235910588899,1,110,"{'max_depth': 1, 'min_samples_split': 110}",0.8592814371257484,0.8541458541458542,0.8598598598598599,0.87374749498998,0.86175,0.007266496935540869,226,0.8625750500333556,0.8646215405135045,0.8627124291902699,0.8580946035976016,0.8620009058336828,0.002395977375398399,0.8592814371257484,0.8541458541458542,0.8598598598598599,0.87374749498998,0.86175,0.007266496935540869,226,0.8625750500333556,0.8646215405135045,0.8627124291902699,0.8580946035976016,0.8620009058336828,0.002395977375398399,0.8592814371257484,0.8541458541458542,0.8598598598598599,0.87374749498998,0.86175,0.007266496935540869,226,0.8625750500333556,0.8646215405135045,0.8627124291902699,0.8580946035976016,0.8620009058336828,0.002395977375398399,0.8592814371257484,0.8541458541458542,0.85985985985986,0.87374749498998,0.86175,0.007266496935540862,226,0.8625750500333554,0.8646215405135045,0.8627124291902699,0.8580946035976016,0.8620009058336828,0.0023959773753983926
6,0.00724560022354126,0.000433429218829112,0.007995307445526123,0.0007063818725925641,1,130,"{'max_depth': 1, 'min_samples_split': 130}",0.8592814371257484,0.8541458541458542,0.8598598598598599,0.87374749498998,0.86175,0.007266496935540869,226,0.8625750500333556,0.8646215405135045,0.8627124291902699,0.8580946035976016,0.8620009058336828,0.002395977375398399,0.8592814371257484,0.8541458541458542,0.8598598598598599,0.87374749498998,0.86175,0.007266496935540869,226,0.8625750500333556,0.8646215405135045,0.8627124291902699,0.8580946035976016,0.8620009058336828,0.002395977375398399,0.8592814371257484,0.8541458541458542,0.8598598598598599,0.87374749498998,0.86175,0.007266496935540869,226,0.8625750500333556,0.8646215405135045,0.8627124291902699,0.8580946035976016,0.8620009058336828,0.002395977375398399,0.8592814371257484,0.8541458541458542,0.85985985985986,0.87374749498998,0.86175,0.007266496935540862,226,0.8625750500333554,0.8646215405135045,0.8627124291902699,0.8580946035976016,0.8620009058336828,0.0023959773753983926
7,0.013242483139038086,0.010250171332142895,0.009244561195373535,0.001638295538930615,1,150,"{'max_depth': 1, 'min_samples_split': 150}",0.8592814371257484,0.8541458541458542,0.8598598598598599,0.87374749498998,0.86175,0.007266496935540869,226,0.8625750500333556,0.8646215405135045,0.8627124291902699,0.8580946035976016,0.8620009058336828,0.002395977375398399,0.8592814371257484,0.8541458541458542,0.8598598598598599,0.87374749498998,0.86175,0.007266496935540869,226,0.8625750500333556,0.8646215405135045,0.8627124291902699,0.8580946035976016,0.8620009058336828,0.002395977375398399,0.8592814371257484,0.8541458541458542,0.8598598598598599,0.87374749498998,0.86175,0.007266496935540869,226,0.8625750500333556,0.8646215405135045,0.8627124291902699,0.8580946035976016,0.8620009058336828,0.002395977375398399,0.8592814371257484,0.8541458541458542,0.85985985985986,0.87374749498998,0.86175,0.007266496935540862,226,0.8625750500333554,0.8646215405135045,0.8627124291902699,0.8580946035976016,0.8620009058336828,0.0023959773753983926
8,0.006994783878326416,7.027283979983089e-07,0.00799638032913208,7.79431869424702e-07,1,170,"{'max_depth': 1, 'min_samples_split': 170}",0.8592814371257484,0.8541458541458542,0.8598598598598599,0.87374749498998,0.86175,0.007266496935540869,226,0.8625750500333556,0.8646215405135045,0.8627124291902699,0.8580946035976016,0.8620009058336828,0.002395977375398399,0.8592814371257484,0.8541458541458542,0.8598598598598599,0.87374749498998,0.86175,0.007266496935540869,226,0.8625750500333556,0.8646215405135045,0.8627124291902699,0.8580946035976016,0.8620009058336828,0.002395977375398399,0.8592814371257484,0.8541458541458542,0.8598598598598599,0.87374749498998,0.86175,0.007266496935540869,226,0.8625750500333556,0.8646215405135045,0.8627124291902699,0.8580946035976016,0.8620009058336828,0.002395977375398399,0.8592814371257484,0.8541458541458542,0.85985985985986,0.87374749498998,0.86175,0.007266496935540862,226,0.8625750500333554,0.8646215405135045,0.8627124291902699,0.8580946035976016,0.8620009058336828,0.0023959773753983926
9,0.006996035575866699,8.513246093443454e-07,0.00799548625946045,2.0647654623614278e-07,1,190,"{'max_depth': 1, 'min_samples_split': 190}",0.8592814371257484,0.8541458541458542,0.8598598598598599,0.87374749498998,0.86175,0.007266496935540869,226,0.8625750500333556,0.8646215405135045,0.8627124291902699,0.8580946035976016,0.8620009058336828,0.002395977375398399,0.8592814371257484,0.8541458541458542,0.8598598598598599,0.87374749498998,0.86175,0.007266496935540869,226,0.8625750500333556,0.8646215405135045,0.8627124291902699,0.8580946035976016,0.8620009058336828,0.002395977375398399,0.8592814371257484,0.8541458541458542,0.8598598598598599,0.87374749498998,0.86175,0.007266496935540869,226,0.8625750500333556,0.8646215405135045,0.8627124291902699,0.8580946035976016,0.8620009058336828,0.002395977375398399,0.8592814371257484,0.8541458541458542,0.85985985985986,0.87374749498998,0.86175,0.007266496935540862,226,0.8625750500333554,0.8646215405135045,0.8627124291902699,0.8580946035976016,0.8620009058336828,0.0023959773753983926
