,fit_time,score_time,test_accuracy,test_precision,test_recall,test_f1_score
0,0.010645627975463867,0.005522012710571289,0.99000999000999,0.99000999000999,0.99000999000999,0.99000999000999
1,0.008832931518554688,0.004008054733276367,0.986,0.986,0.986,0.986
2,0.009850025177001953,0.009166955947875977,0.989,0.989,0.989,0.989
3,0.005522012710571289,0.004000663757324219,0.983983983983984,0.983983983983984,0.983983983983984,0.983983983983984
