,fit_time,score_time,test_accuracy,test_precision,test_recall,test_f1_score
0,0.31522536277770996,0.012513160705566406,0.89,0.89,0.89,0.89
1,0.39472126960754395,0.007730245590209961,0.89,0.89,0.89,0.89
2,0.5659160614013672,0.01844954490661621,0.89,0.89,0.89,0.89
3,0.5523757934570312,0.0,0.89,0.89,0.89,0.89
