,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_split,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1_score,split1_test_f1_score,split2_test_f1_score,split3_test_f1_score,mean_test_f1_score,std_test_f1_score,rank_test_f1_score
189,0.01640087366104126,0.005703713899448439,0.008088409900665283,0.0038115557325345793,15,290,"{'max_depth': 15, 'min_samples_split': 290}",0.973026973026973,0.949,0.962,0.950950950950951,0.95875,0.009623215830416736,97,0.973026973026973,0.949,0.962,0.950950950950951,0.95875,0.009623215830416736,97,0.973026973026973,0.949,0.962,0.950950950950951,0.95875,0.009623215830416736,97,0.973026973026973,0.949,0.962,0.950950950950951,0.95875,0.009623215830416736,97
190,0.01647770404815674,0.004934580769652766,0.007335782051086426,0.004527177595712072,15,310,"{'max_depth': 15, 'min_samples_split': 310}",0.973026973026973,0.949,0.962,0.950950950950951,0.95875,0.009623215830416736,97,0.973026973026973,0.949,0.962,0.950950950950951,0.95875,0.009623215830416736,97,0.973026973026973,0.949,0.962,0.950950950950951,0.95875,0.009623215830416736,97,0.973026973026973,0.949,0.962,0.950950950950951,0.95875,0.009623215830416736,97
191,0.027211010456085205,0.001989368262696516,0.013031721115112305,0.002518059931056502,15,330,"{'max_depth': 15, 'min_samples_split': 330}",0.973026973026973,0.949,0.962,0.950950950950951,0.95875,0.009623215830416736,97,0.973026973026973,0.949,0.962,0.950950950950951,0.95875,0.009623215830416736,97,0.973026973026973,0.949,0.962,0.950950950950951,0.95875,0.009623215830416736,97,0.973026973026973,0.949,0.962,0.950950950950951,0.95875,0.009623215830416736,97
192,0.020788967609405518,0.007828028385739325,0.006814777851104736,0.0040043145397927376,15,350,"{'max_depth': 15, 'min_samples_split': 350}",0.973026973026973,0.949,0.962,0.950950950950951,0.95875,0.009623215830416736,97,0.973026973026973,0.949,0.962,0.950950950950951,0.95875,0.009623215830416736,97,0.973026973026973,0.949,0.962,0.950950950950951,0.95875,0.009623215830416736,97,0.973026973026973,0.949,0.962,0.950950950950951,0.95875,0.009623215830416736,97
193,0.01770073175430298,0.005750433217497413,0.010373353958129883,0.008872898500094957,15,370,"{'max_depth': 15, 'min_samples_split': 370}",0.973026973026973,0.949,0.962,0.950950950950951,0.95875,0.009623215830416736,97,0.973026973026973,0.949,0.962,0.950950950950951,0.95875,0.009623215830416736,97,0.973026973026973,0.949,0.962,0.950950950950951,0.95875,0.009623215830416736,97,0.973026973026973,0.949,0.962,0.950950950950951,0.95875,0.009623215830416736,97
194,0.017975926399230957,0.005301547517206614,0.010547637939453125,0.003852618659817422,15,390,"{'max_depth': 15, 'min_samples_split': 390}",0.973026973026973,0.949,0.962,0.950950950950951,0.95875,0.009623215830416736,97,0.973026973026973,0.949,0.962,0.950950950950951,0.95875,0.009623215830416736,97,0.973026973026973,0.949,0.962,0.950950950950951,0.95875,0.009623215830416736,97,0.973026973026973,0.949,0.962,0.950950950950951,0.95875,0.009623215830416736,97
195,0.015796303749084473,0.005946105344344572,0.011908352375030518,0.005318236976270982,15,410,"{'max_depth': 15, 'min_samples_split': 410}",0.973026973026973,0.949,0.962,0.950950950950951,0.95875,0.009623215830416736,97,0.973026973026973,0.949,0.962,0.950950950950951,0.95875,0.009623215830416736,97,0.973026973026973,0.949,0.962,0.950950950950951,0.95875,0.009623215830416736,97,0.973026973026973,0.949,0.962,0.950950950950951,0.95875,0.009623215830416736,97
196,0.012913644313812256,0.005633680306335946,0.009222030639648438,0.0027326743195161037,15,430,"{'max_depth': 15, 'min_samples_split': 430}",0.973026973026973,0.949,0.962,0.950950950950951,0.95875,0.009623215830416736,97,0.973026973026973,0.949,0.962,0.950950950950951,0.95875,0.009623215830416736,97,0.973026973026973,0.949,0.962,0.950950950950951,0.95875,0.009623215830416736,97,0.973026973026973,0.949,0.962,0.950950950950951,0.95875,0.009623215830416736,97
197,0.013319611549377441,0.004825974604330168,0.011933088302612305,0.006594425097405575,15,450,"{'max_depth': 15, 'min_samples_split': 450}",0.973026973026973,0.949,0.962,0.950950950950951,0.95875,0.009623215830416736,97,0.973026973026973,0.949,0.962,0.950950950950951,0.95875,0.009623215830416736,97,0.973026973026973,0.949,0.962,0.950950950950951,0.95875,0.009623215830416736,97,0.973026973026973,0.949,0.962,0.950950950950951,0.95875,0.009623215830416736,97
198,0.02305889129638672,0.007851720087024892,0.016803622245788574,0.011774741993404631,15,470,"{'max_depth': 15, 'min_samples_split': 470}",0.973026973026973,0.949,0.962,0.950950950950951,0.95875,0.009623215830416736,97,0.973026973026973,0.949,0.962,0.950950950950951,0.95875,0.009623215830416736,97,0.973026973026973,0.949,0.962,0.950950950950951,0.95875,0.009623215830416736,97,0.973026973026973,0.949,0.962,0.950950950950951,0.95875,0.009623215830416736,97
199,0.018455684185028076,0.010510945858166686,0.012978136539459229,0.004420854267919113,15,490,"{'max_depth': 15, 'min_samples_split': 490}",0.973026973026973,0.949,0.962,0.950950950950951,0.95875,0.009623215830416736,97,0.973026973026973,0.949,0.962,0.950950950950951,0.95875,0.009623215830416736,97,0.973026973026973,0.949,0.962,0.950950950950951,0.95875,0.009623215830416736,97,0.973026973026973,0.949,0.962,0.950950950950951,0.95875,0.009623215830416736,97
200,0.021716773509979248,0.010083398483328612,0.014979541301727295,0.009457463727199066,17,10,"{'max_depth': 17, 'min_samples_split': 10}",0.99000999000999,0.983,0.988,0.983983983983984,0.98625,0.00286820310283094,7,0.99000999000999,0.983,0.988,0.983983983983984,0.98625,0.00286820310283094,7,0.99000999000999,0.983,0.988,0.983983983983984,0.98625,0.00286820310283094,7,0.99000999000999,0.983,0.988,0.983983983983984,0.98625,0.00286820310283094,7
