,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_solver,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1_score,split1_test_f1_score,split2_test_f1_score,split3_test_f1_score,mean_test_f1_score,std_test_f1_score,rank_test_f1_score
10,1.0435657501220703,0.5726197761812477,0.015992164611816406,2.299101894189672e-05,0.001,10,adaptive,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 10, 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.8901098901098901,0.89,0.891,0.8908908908908909,0.8905,0.0004486036126082972,85,0.8901098901098901,0.89,0.891,0.8908908908908909,0.8905,0.0004486036126082972,85,0.8901098901098901,0.89,0.891,0.8908908908908909,0.8905,0.0004486036126082972,85,0.8901098901098901,0.89,0.891,0.8908908908908909,0.8905,0.0004486036126082972,85
11,0.7844750285148621,0.2842435500452507,0.015550613403320312,0.0009005361833296492,0.001,10,adaptive,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 10, 'learning_rate': 'adaptive', 'solver': 'adam'}",0.8891108891108891,0.89,0.584,0.5235235235235235,0.72175,0.16924482570487503,293,0.8891108891108891,0.89,0.584,0.5235235235235235,0.72175,0.16924482570487503,293,0.8891108891108891,0.89,0.584,0.5235235235235235,0.72175,0.16924482570487503,293,0.8891108891108891,0.89,0.584,0.5235235235235235,0.72175,0.16924482570487503,293
12,0.9285814762115479,0.9579789596847933,0.01816391944885254,0.001659032963056145,0.001,13,constant,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 13, 'learning_rate': 'constant', 'solver': 'sgd'}",0.8901098901098901,0.888,0.891,0.8908908908908909,0.89,0.0012046763885978679,168,0.8901098901098901,0.888,0.891,0.8908908908908909,0.89,0.0012046763885978679,168,0.8901098901098901,0.888,0.891,0.8908908908908909,0.89,0.0012046763885978679,168,0.8901098901098901,0.888,0.891,0.8908908908908909,0.89,0.0012046763885978679,168
13,0.6702744960784912,0.29114382171222564,0.016565322875976562,0.002311866890868724,0.001,13,constant,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 13, 'learning_rate': 'constant', 'solver': 'adam'}",0.8901098901098901,0.891,0.891,0.8908908908908909,0.89075,0.00037248516916143544,18,0.8901098901098901,0.891,0.891,0.8908908908908909,0.89075,0.00037248516916143544,18,0.8901098901098901,0.891,0.891,0.8908908908908909,0.89075,0.00037248516916143544,18,0.8901098901098901,0.891,0.891,0.8908908908908909,0.89075,0.00037248516916143544,18
14,1.5272879004478455,0.6226277682156275,0.011119425296783447,0.002667610241222935,0.001,13,adaptive,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 13, 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.8901098901098901,0.89,0.891,0.8908908908908909,0.8905,0.0004486036126082972,85,0.8901098901098901,0.89,0.891,0.8908908908908909,0.8905,0.0004486036126082972,85,0.8901098901098901,0.89,0.891,0.8908908908908909,0.8905,0.0004486036126082972,85,0.8901098901098901,0.89,0.891,0.8908908908908909,0.8905,0.0004486036126082972,85
15,1.1679352521896362,0.6534103065269639,0.014883875846862793,0.0012649411631560044,0.001,13,adaptive,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 13, 'learning_rate': 'adaptive', 'solver': 'adam'}",0.8901098901098901,0.891,0.893,0.4964964964964965,0.79275,0.17093121741666611,267,0.8901098901098901,0.891,0.893,0.4964964964964965,0.79275,0.17093121741666611,267,0.8901098901098901,0.891,0.893,0.4964964964964965,0.79275,0.17093121741666611,267,0.8901098901098901,0.891,0.893,0.4964964964964965,0.79275,0.17093121741666611,267
16,1.5576019287109375,0.8286628051170415,0.013471126556396484,0.0024611622938821905,0.001,17,constant,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 17, 'learning_rate': 'constant', 'solver': 'sgd'}",0.8901098901098901,0.89,0.891,0.8908908908908909,0.8905,0.0004486036126082972,85,0.8901098901098901,0.89,0.891,0.8908908908908909,0.8905,0.0004486036126082972,85,0.8901098901098901,0.89,0.891,0.8908908908908909,0.8905,0.0004486036126082972,85,0.8901098901098901,0.89,0.891,0.8908908908908909,0.8905,0.0004486036126082972,85
17,1.0825860500335693,1.1261032714770447,0.016231954097747803,0.004992263867764501,0.001,17,constant,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 17, 'learning_rate': 'constant', 'solver': 'adam'}",0.8901098901098901,0.914,0.894,0.8888888888888888,0.89675,0.010136511002872535,6,0.8901098901098901,0.914,0.894,0.8888888888888888,0.89675,0.010136511002872535,6,0.8901098901098901,0.914,0.894,0.8888888888888888,0.89675,0.010136511002872535,6,0.8901098901098901,0.914,0.894,0.8888888888888888,0.89675,0.010136511002872535,6
18,1.8550971746444702,0.6590196186922322,0.014563441276550293,0.004883578817936992,0.001,17,adaptive,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 17, 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.8901098901098901,0.89,0.891,0.8908908908908909,0.8905,0.0004486036126082972,85,0.8901098901098901,0.89,0.891,0.8908908908908909,0.8905,0.0004486036126082972,85,0.8901098901098901,0.89,0.891,0.8908908908908909,0.8905,0.0004486036126082972,85,0.8901098901098901,0.89,0.891,0.8908908908908909,0.8905,0.0004486036126082972,85
19,0.7332116365432739,0.40623770670769216,0.01831763982772827,0.0011983845662757364,0.001,17,adaptive,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 17, 'learning_rate': 'adaptive', 'solver': 'adam'}",0.8911088911088911,0.561,0.591,0.8868868868868869,0.7325,0.15686611540650888,290,0.8911088911088911,0.561,0.591,0.8868868868868869,0.7325,0.15686611540650888,290,0.8911088911088911,0.561,0.591,0.8868868868868869,0.7325,0.15686611540650888,290,0.8911088911088911,0.561,0.591,0.8868868868868869,0.7325,0.15686611540650888,290
20,0.5503069162368774,0.38660421047807336,0.01595360040664673,0.002611092418785874,0.001,20,constant,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 20, 'learning_rate': 'constant', 'solver': 'sgd'}",0.8901098901098901,0.89,0.891,0.8908908908908909,0.8905,0.0004486036126082972,85,0.8901098901098901,0.89,0.891,0.8908908908908909,0.8905,0.0004486036126082972,85,0.8901098901098901,0.89,0.891,0.8908908908908909,0.8905,0.0004486036126082972,85,0.8901098901098901,0.89,0.891,0.8908908908908909,0.8905,0.0004486036126082972,85
21,0.8222742676734924,0.42579766010220227,0.013713061809539795,0.003866528479194437,0.001,20,constant,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 20, 'learning_rate': 'constant', 'solver': 'adam'}",0.906093906093906,0.89,0.891,0.8908908908908909,0.8945,0.006709428441859239,9,0.906093906093906,0.89,0.891,0.8908908908908909,0.8945,0.006709428441859239,9,0.906093906093906,0.89,0.891,0.8908908908908909,0.8945,0.006709428441859239,9,0.9060939060939062,0.89,0.891,0.8908908908908909,0.8945,0.006709428441859288,9
22,1.6262497901916504,0.690732345524466,0.013856351375579834,0.0019680254237626903,0.001,20,adaptive,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 20, 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.8901098901098901,0.89,0.891,0.8908908908908909,0.8905,0.0004486036126082972,85,0.8901098901098901,0.89,0.891,0.8908908908908909,0.8905,0.0004486036126082972,85,0.8901098901098901,0.89,0.891,0.8908908908908909,0.8905,0.0004486036126082972,85,0.8901098901098901,0.89,0.891,0.8908908908908909,0.8905,0.0004486036126082972,85
23,0.6134609580039978,0.5240568122062431,0.011801302433013916,0.002584155311686864,0.001,20,adaptive,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 20, 'learning_rate': 'adaptive', 'solver': 'adam'}",0.8871128871128872,0.775,0.9,0.8618618618618619,0.856,0.04873475869260774,214,0.8871128871128872,0.775,0.9,0.8618618618618619,0.856,0.04873475869260774,214,0.8871128871128872,0.775,0.9,0.8618618618618619,0.856,0.04873475869260774,214,0.8871128871128872,0.775,0.9,0.8618618618618619,0.856,0.04873475869260774,214
24,0.7721196413040161,0.4903866866601933,0.015505075454711914,0.002009725530232348,0.001,30,constant,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 30, 'learning_rate': 'constant', 'solver': 'sgd'}",0.8891108891108891,0.89,0.891,0.8908908908908909,0.89025,0.0007639047035137409,141,0.8891108891108891,0.89,0.891,0.8908908908908909,0.89025,0.0007639047035137409,141,0.8891108891108891,0.89,0.891,0.8908908908908909,0.89025,0.0007639047035137409,141,0.8891108891108891,0.89,0.891,0.8908908908908909,0.89025,0.0007639047035137409,141
25,0.87005615234375,0.3920320552603012,0.014232933521270752,0.0018196252029607245,0.001,30,constant,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 30, 'learning_rate': 'constant', 'solver': 'adam'}",0.8901098901098901,0.89,0.891,0.8908908908908909,0.8905,0.0004486036126082972,85,0.8901098901098901,0.89,0.891,0.8908908908908909,0.8905,0.0004486036126082972,85,0.8901098901098901,0.89,0.891,0.8908908908908909,0.8905,0.0004486036126082972,85,0.8901098901098901,0.89,0.891,0.8908908908908909,0.8905,0.0004486036126082972,85
26,1.4495119452476501,0.831196229512479,0.014275550842285156,0.0033983971295158447,0.001,30,adaptive,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 30, 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.8901098901098901,0.89,0.891,0.8908908908908909,0.8905,0.0004486036126082972,85,0.8901098901098901,0.89,0.891,0.8908908908908909,0.8905,0.0004486036126082972,85,0.8901098901098901,0.89,0.891,0.8908908908908909,0.8905,0.0004486036126082972,85,0.8901098901098901,0.89,0.891,0.8908908908908909,0.8905,0.0004486036126082972,85
27,1.0872501134872437,0.814423187136984,0.015684425830841064,0.0029840517096176122,0.001,30,adaptive,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 30, 'learning_rate': 'adaptive', 'solver': 'adam'}",0.8881118881118881,0.504,0.674,0.5295295295295295,0.649,0.1525947162032402,311,0.8881118881118881,0.504,0.674,0.5295295295295295,0.649,0.1525947162032402,311,0.8881118881118881,0.504,0.674,0.5295295295295295,0.649,0.1525947162032402,311,0.8881118881118881,0.504,0.674,0.5295295295295295,0.649,0.1525947162032402,311
28,1.1869165301322937,1.2703259797805195,0.01648855209350586,0.001980691191956563,0.001,50,constant,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 50, 'learning_rate': 'constant', 'solver': 'sgd'}",0.8901098901098901,0.89,0.891,0.8908908908908909,0.8905,0.0004486036126082972,85,0.8901098901098901,0.89,0.891,0.8908908908908909,0.8905,0.0004486036126082972,85,0.8901098901098901,0.89,0.891,0.8908908908908909,0.8905,0.0004486036126082972,85,0.8901098901098901,0.89,0.891,0.8908908908908909,0.8905,0.0004486036126082972,85
29,0.8790074586868286,0.1556996721887979,0.01902371644973755,0.002513632094166389,0.001,50,constant,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 50, 'learning_rate': 'constant', 'solver': 'adam'}",0.5894105894105894,0.894,0.891,0.8908908908908909,0.81625,0.13105904265362678,234,0.5894105894105894,0.894,0.891,0.8908908908908909,0.81625,0.13105904265362678,234,0.5894105894105894,0.894,0.891,0.8908908908908909,0.81625,0.13105904265362678,234,0.5894105894105894,0.894,0.891,0.8908908908908909,0.81625,0.13105904265362678,234
30,2.4299256205558777,1.2505386837929022,0.022036492824554443,0.007629084857182369,0.001,50,adaptive,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 50, 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.8901098901098901,0.891,0.891,0.8908908908908909,0.89075,0.00037248516916143544,18,0.8901098901098901,0.891,0.891,0.8908908908908909,0.89075,0.00037248516916143544,18,0.8901098901098901,0.891,0.891,0.8908908908908909,0.89075,0.00037248516916143544,18,0.8901098901098901,0.891,0.891,0.8908908908908909,0.89075,0.00037248516916143544,18
31,0.8120339512825012,0.1409461621228704,0.019128143787384033,0.001301791558237325,0.001,50,adaptive,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 50, 'learning_rate': 'adaptive', 'solver': 'adam'}",0.8891108891108891,0.889,0.936,0.5085085085085085,0.80575,0.1725657582133646,250,0.8891108891108891,0.889,0.936,0.5085085085085085,0.80575,0.1725657582133646,250,0.8891108891108891,0.889,0.936,0.5085085085085085,0.80575,0.1725657582133646,250,0.8891108891108891,0.889,0.936,0.5085085085085085,0.80575,0.1725657582133646,250
32,2.7509647011756897,1.4126029127590463,0.016978800296783447,0.004070775092219514,0.001,80,constant,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 80, 'learning_rate': 'constant', 'solver': 'sgd'}",0.8891108891108891,0.89,0.891,0.8908908908908909,0.89025,0.0007639047035137409,141,0.8891108891108891,0.89,0.891,0.8908908908908909,0.89025,0.0007639047035137409,141,0.8891108891108891,0.89,0.891,0.8908908908908909,0.89025,0.0007639047035137409,141,0.8891108891108891,0.89,0.891,0.8908908908908909,0.89025,0.0007639047035137409,141
33,1.1991950869560242,1.1411048138141295,0.018463730812072754,0.005008812276048054,0.001,80,constant,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 80, 'learning_rate': 'constant', 'solver': 'adam'}",0.6033966033966034,0.89,0.891,0.4984984984984985,0.72075,0.17375453282130565,294,0.6033966033966034,0.89,0.891,0.4984984984984985,0.72075,0.17375453282130565,294,0.6033966033966034,0.89,0.891,0.4984984984984985,0.72075,0.17375453282130565,294,0.6033966033966034,0.89,0.891,0.4984984984984985,0.72075,0.17375453282130565,294
34,3.201701521873474,0.09179087737904401,0.02004486322402954,0.0009716847453259936,0.001,80,adaptive,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 80, 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.8901098901098901,0.89,0.891,0.8908908908908909,0.8905,0.0004486036126082972,85,0.8901098901098901,0.89,0.891,0.8908908908908909,0.8905,0.0004486036126082972,85,0.8901098901098901,0.89,0.891,0.8908908908908909,0.8905,0.0004486036126082972,85,0.8901098901098901,0.89,0.891,0.8908908908908909,0.8905,0.0004486036126082972,85
35,0.7634307146072388,0.29409523218092454,0.015960991382598877,0.0035657953444970495,0.001,80,adaptive,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 80, 'learning_rate': 'adaptive', 'solver': 'adam'}",0.9180819180819181,0.888,0.891,0.5205205205205206,0.8045,0.16426499428359148,251,0.9180819180819181,0.888,0.891,0.5205205205205206,0.8045,0.16426499428359148,251,0.9180819180819181,0.888,0.891,0.5205205205205206,0.8045,0.16426499428359148,251,0.9180819180819181,0.888,0.891,0.5205205205205206,0.8045,0.16426499428359148,251
36,2.96760493516922,1.5500385684247715,0.022053420543670654,0.0064824851677705705,0.001,100,constant,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 100, 'learning_rate': 'constant', 'solver': 'sgd'}",0.8901098901098901,0.887,0.891,0.8908908908908909,0.88975,0.0016244214974092145,179,0.8901098901098901,0.887,0.891,0.8908908908908909,0.88975,0.0016244214974092145,179,0.8901098901098901,0.887,0.891,0.8908908908908909,0.88975,0.0016244214974092145,179,0.8901098901098901,0.887,0.891,0.8908908908908909,0.88975,0.0016244214974092145,179
37,1.4284614324569702,0.6793904230621237,0.017787039279937744,0.0013816514476630976,0.001,100,constant,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 100, 'learning_rate': 'constant', 'solver': 'adam'}",0.8891108891108891,0.891,0.63,0.8688688688688688,0.81975,0.1098949720038063,231,0.8891108891108891,0.891,0.63,0.8688688688688688,0.81975,0.1098949720038063,231,0.8891108891108891,0.891,0.63,0.8688688688688688,0.81975,0.1098949720038063,231,0.8891108891108891,0.891,0.63,0.8688688688688688,0.81975,0.1098949720038063,231
38,3.845427632331848,0.1078610718582906,0.01828312873840332,0.0032201039998612053,0.001,100,adaptive,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 100, 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.8901098901098901,0.891,0.891,0.8908908908908909,0.89075,0.00037248516916143544,18,0.8901098901098901,0.891,0.891,0.8908908908908909,0.89075,0.00037248516916143544,18,0.8901098901098901,0.891,0.891,0.8908908908908909,0.89075,0.00037248516916143544,18,0.8901098901098901,0.891,0.891,0.8908908908908909,0.89075,0.00037248516916143544,18
39,3.1545215249061584,1.7012554534019657,0.01983177661895752,0.005046347844125903,0.001,100,adaptive,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 100, 'learning_rate': 'adaptive', 'solver': 'adam'}",0.8891108891108891,0.57,0.89,0.8908908908908909,0.81,0.13856549372190774,245,0.8891108891108891,0.57,0.89,0.8908908908908909,0.81,0.13856549372190774,245,0.8891108891108891,0.57,0.89,0.8908908908908909,0.81,0.13856549372190774,245,0.8891108891108891,0.57,0.89,0.8908908908908909,0.81,0.13856549372190774,245
40,2.50445294380188,1.815333179407712,0.02005070447921753,0.004257180785963717,0.001,120,constant,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 120, 'learning_rate': 'constant', 'solver': 'sgd'}",0.8901098901098901,0.889,0.891,0.8908908908908909,0.89025,0.0007992153659966804,141,0.8901098901098901,0.889,0.891,0.8908908908908909,0.89025,0.0007992153659966804,141,0.8901098901098901,0.889,0.891,0.8908908908908909,0.89025,0.0007992153659966804,141,0.8901098901098901,0.889,0.891,0.8908908908908909,0.89025,0.0007992153659966804,141
41,1.0709268450737,0.8840463942918337,0.027944505214691162,0.006616914448265792,0.001,120,constant,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 120, 'learning_rate': 'constant', 'solver': 'adam'}",0.8881118881118881,0.681,0.891,0.8908908908908909,0.83775,0.0905070597030439,223,0.8881118881118881,0.681,0.891,0.8908908908908909,0.83775,0.0905070597030439,223,0.8881118881118881,0.681,0.891,0.8908908908908909,0.83775,0.0905070597030439,223,0.8881118881118881,0.681,0.891,0.8908908908908909,0.83775,0.0905070597030439,223
42,3.7385775446891785,1.2172104816181708,0.022001683712005615,0.0030177962460677965,0.001,120,adaptive,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 120, 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.8901098901098901,0.89,0.891,0.8908908908908909,0.8905,0.0004486036126082972,85,0.8901098901098901,0.89,0.891,0.8908908908908909,0.8905,0.0004486036126082972,85,0.8901098901098901,0.89,0.891,0.8908908908908909,0.8905,0.0004486036126082972,85,0.8901098901098901,0.89,0.891,0.8908908908908909,0.8905,0.0004486036126082972,85
43,3.8994009494781494,2.187608162324847,0.023549556732177734,0.003628606745584087,0.001,120,adaptive,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 120, 'learning_rate': 'adaptive', 'solver': 'adam'}",0.9280719280719281,0.531,0.891,0.8908908908908909,0.81025,0.16193630234733813,244,0.9280719280719281,0.531,0.891,0.8908908908908909,0.81025,0.16193630234733813,244,0.9280719280719281,0.531,0.891,0.8908908908908909,0.81025,0.16193630234733813,244,0.9280719280719281,0.531,0.891,0.8908908908908909,0.81025,0.16193630234733813,244
44,3.7359426617622375,1.916515543291997,0.019569039344787598,0.005082093427956534,0.001,140,constant,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 140, 'learning_rate': 'constant', 'solver': 'sgd'}",0.8901098901098901,0.889,0.891,0.8908908908908909,0.89025,0.0007992153659966804,141,0.8901098901098901,0.889,0.891,0.8908908908908909,0.89025,0.0007992153659966804,141,0.8901098901098901,0.889,0.891,0.8908908908908909,0.89025,0.0007992153659966804,141,0.8901098901098901,0.889,0.891,0.8908908908908909,0.89025,0.0007992153659966804,141
45,2.5356244444847107,2.389757977551337,0.031009137630462646,0.014006480224312237,0.001,140,constant,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 140, 'learning_rate': 'constant', 'solver': 'adam'}",0.8901098901098901,0.638,0.891,0.8908908908908909,0.8275,0.1094084148738169,228,0.8901098901098901,0.638,0.891,0.8908908908908909,0.8275,0.1094084148738169,228,0.8901098901098901,0.638,0.891,0.8908908908908909,0.8275,0.1094084148738169,228,0.8901098901098901,0.638,0.891,0.8908908908908909,0.8275,0.1094084148738169,228
46,3.4185323119163513,1.2064538206327473,0.020870864391326904,0.0036252975685538325,0.001,140,adaptive,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 140, 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.8881118881118881,0.891,0.891,0.8908908908908909,0.89025,0.0012360647597743782,141,0.8881118881118881,0.891,0.891,0.8908908908908909,0.89025,0.0012360647597743782,141,0.8881118881118881,0.891,0.891,0.8908908908908909,0.89025,0.0012360647597743782,141,0.8881118881118881,0.891,0.891,0.8908908908908909,0.89025,0.0012360647597743782,141
47,4.728415548801422,2.1831774894366998,0.027171671390533447,0.005632708401163288,0.001,140,adaptive,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 140, 'learning_rate': 'adaptive', 'solver': 'adam'}",0.8881118881118881,0.887,0.889,0.8908908908908909,0.88875,0.0014240281213361258,187,0.8881118881118881,0.887,0.889,0.8908908908908909,0.88875,0.0014240281213361258,187,0.8881118881118881,0.887,0.889,0.8908908908908909,0.88875,0.0014240281213361258,187,0.8881118881118881,0.887,0.889,0.8908908908908909,0.88875,0.0014240281213361258,187
