,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_split,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1_score,split1_test_f1_score,split2_test_f1_score,split3_test_f1_score,mean_test_f1_score,std_test_f1_score,rank_test_f1_score
32,0.012713372707366943,0.0028530531054717844,0.012714803218841553,0.003700203564812901,3,150,"{'max_depth': 3, 'min_samples_split': 150}",0.9191616766467066,0.9180819180819181,0.9369369369369369,0.9178356713426854,0.923,0.008056594065922889,108,0.9191616766467066,0.9180819180819181,0.9369369369369369,0.9178356713426854,0.923,0.008056594065922889,108,0.9191616766467066,0.9180819180819181,0.9369369369369369,0.9178356713426854,0.923,0.008056594065922889,108,0.9191616766467066,0.9180819180819181,0.9369369369369369,0.9178356713426854,0.923,0.008056594065922889,108
33,0.01010674238204956,0.002069383091152637,0.010133922100067139,0.005837144364626835,3,170,"{'max_depth': 3, 'min_samples_split': 170}",0.9191616766467066,0.9180819180819181,0.9369369369369369,0.9178356713426854,0.923,0.008056594065922889,108,0.9191616766467066,0.9180819180819181,0.9369369369369369,0.9178356713426854,0.923,0.008056594065922889,108,0.9191616766467066,0.9180819180819181,0.9369369369369369,0.9178356713426854,0.923,0.008056594065922889,108,0.9191616766467066,0.9180819180819181,0.9369369369369369,0.9178356713426854,0.923,0.008056594065922889,108
34,0.009738385677337646,0.0031384354853989833,0.010227084159851074,0.0016068346873647547,3,190,"{'max_depth': 3, 'min_samples_split': 190}",0.9191616766467066,0.9180819180819181,0.9369369369369369,0.9178356713426854,0.923,0.008056594065922889,108,0.9191616766467066,0.9180819180819181,0.9369369369369369,0.9178356713426854,0.923,0.008056594065922889,108,0.9191616766467066,0.9180819180819181,0.9369369369369369,0.9178356713426854,0.923,0.008056594065922889,108,0.9191616766467066,0.9180819180819181,0.9369369369369369,0.9178356713426854,0.923,0.008056594065922889,108
35,0.010158360004425049,0.002628450452684951,0.015874087810516357,0.004702621253174231,3,210,"{'max_depth': 3, 'min_samples_split': 210}",0.9191616766467066,0.9180819180819181,0.9369369369369369,0.9178356713426854,0.923,0.008056594065922889,108,0.9191616766467066,0.9180819180819181,0.9369369369369369,0.9178356713426854,0.923,0.008056594065922889,108,0.9191616766467066,0.9180819180819181,0.9369369369369369,0.9178356713426854,0.923,0.008056594065922889,108,0.9191616766467066,0.9180819180819181,0.9369369369369369,0.9178356713426854,0.923,0.008056594065922889,108
36,0.010216832160949707,0.0015593022967461863,0.012916803359985352,0.004178185774662332,3,230,"{'max_depth': 3, 'min_samples_split': 230}",0.9191616766467066,0.9180819180819181,0.9369369369369369,0.9178356713426854,0.923,0.008056594065922889,108,0.9191616766467066,0.9180819180819181,0.9369369369369369,0.9178356713426854,0.923,0.008056594065922889,108,0.9191616766467066,0.9180819180819181,0.9369369369369369,0.9178356713426854,0.923,0.008056594065922889,108,0.9191616766467066,0.9180819180819181,0.9369369369369369,0.9178356713426854,0.923,0.008056594065922889,108
37,0.007271707057952881,0.0012673260437631516,0.00974428653717041,0.0011653330974075692,3,250,"{'max_depth': 3, 'min_samples_split': 250}",0.9191616766467066,0.9180819180819181,0.9369369369369369,0.9178356713426854,0.923,0.008056594065922889,108,0.9191616766467066,0.9180819180819181,0.9369369369369369,0.9178356713426854,0.923,0.008056594065922889,108,0.9191616766467066,0.9180819180819181,0.9369369369369369,0.9178356713426854,0.923,0.008056594065922889,108,0.9191616766467066,0.9180819180819181,0.9369369369369369,0.9178356713426854,0.923,0.008056594065922889,108
38,0.009070098400115967,0.001642924129099841,0.013870418071746826,0.004013029795931766,3,270,"{'max_depth': 3, 'min_samples_split': 270}",0.9181636726546906,0.9180819180819181,0.9369369369369369,0.9078156312625251,0.92025,0.01050650341953442,126,0.9181636726546906,0.9180819180819181,0.9369369369369369,0.9078156312625251,0.92025,0.01050650341953442,126,0.9181636726546906,0.9180819180819181,0.9369369369369369,0.9078156312625251,0.92025,0.01050650341953442,126,0.9181636726546906,0.9180819180819181,0.9369369369369369,0.9078156312625251,0.92025,0.01050650341953442,126
39,0.006824493408203125,0.002305351215526187,0.014433801174163818,0.00375032549355696,3,290,"{'max_depth': 3, 'min_samples_split': 290}",0.9181636726546906,0.9180819180819181,0.928928928928929,0.9078156312625251,0.91825,0.007460219994943658,215,0.9181636726546906,0.9180819180819181,0.928928928928929,0.9078156312625251,0.91825,0.007460219994943658,215,0.9181636726546906,0.9180819180819181,0.928928928928929,0.9078156312625251,0.91825,0.007460219994943658,215,0.9181636726546906,0.9180819180819181,0.928928928928929,0.9078156312625251,0.91825,0.007460219994943658,215
40,0.006792008876800537,0.0019085664614500544,0.010210752487182617,0.0023073931139884546,3,310,"{'max_depth': 3, 'min_samples_split': 310}",0.9181636726546906,0.9180819180819181,0.928928928928929,0.9078156312625251,0.91825,0.007460219994943658,215,0.9181636726546906,0.9180819180819181,0.928928928928929,0.9078156312625251,0.91825,0.007460219994943658,215,0.9181636726546906,0.9180819180819181,0.928928928928929,0.9078156312625251,0.91825,0.007460219994943658,215,0.9181636726546906,0.9180819180819181,0.928928928928929,0.9078156312625251,0.91825,0.007460219994943658,215
41,0.010253369808197021,0.0025841985627393467,0.012186706066131592,0.003158881333274501,3,330,"{'max_depth': 3, 'min_samples_split': 330}",0.9181636726546906,0.9180819180819181,0.928928928928929,0.9078156312625251,0.91825,0.007460219994943658,215,0.9181636726546906,0.9180819180819181,0.928928928928929,0.9078156312625251,0.91825,0.007460219994943658,215,0.9181636726546906,0.9180819180819181,0.928928928928929,0.9078156312625251,0.91825,0.007460219994943658,215,0.9181636726546906,0.9180819180819181,0.928928928928929,0.9078156312625251,0.91825,0.007460219994943658,215
