,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1_score,split1_test_f1_score,split2_test_f1_score,split3_test_f1_score,mean_test_f1_score,std_test_f1_score,rank_test_f1_score
10,0.11170083284378052,0.0991000304954933,2.660380780696869,0.11916891147889766,51,{'n_neighbors': 51},0.9271457085828343,0.9240759240759241,0.914914914914915,0.8997995991983968,0.9165,0.010628562415437658,11,0.9271457085828343,0.9240759240759241,0.914914914914915,0.8997995991983968,0.9165,0.010628562415437658,11,0.9271457085828343,0.9240759240759241,0.914914914914915,0.8997995991983968,0.9165,0.010628562415437658,11,0.9271457085828343,0.9240759240759241,0.914914914914915,0.8997995991983968,0.9165,0.010628562415437658,11
11,0.10621523857116699,0.056639709231288464,2.4434611797332764,0.08036116651199002,56,{'n_neighbors': 56},0.9241516966067864,0.9230769230769231,0.914914914914915,0.9008016032064128,0.91575,0.009329677054412427,12,0.9241516966067864,0.9230769230769231,0.914914914914915,0.9008016032064128,0.91575,0.009329677054412427,12,0.9241516966067864,0.9230769230769231,0.914914914914915,0.9008016032064128,0.91575,0.009329677054412427,12,0.9241516966067864,0.9230769230769231,0.914914914914915,0.9008016032064128,0.91575,0.009329677054412427,12
12,0.011717736721038818,0.0004327405047780708,2.2951077818870544,0.1053452243126332,61,{'n_neighbors': 61},0.9201596806387226,0.919080919080919,0.9159159159159159,0.8967935871743486,0.913,0.009473577564110859,13,0.9201596806387226,0.919080919080919,0.9159159159159159,0.8967935871743486,0.913,0.009473577564110859,13,0.9201596806387226,0.919080919080919,0.9159159159159159,0.8967935871743486,0.913,0.009473577564110859,13,0.9201596806387226,0.919080919080919,0.915915915915916,0.8967935871743486,0.913,0.009473577564110866,13
13,0.09549450874328613,0.04886125304424833,2.386862635612488,0.09526059185565304,66,{'n_neighbors': 66},0.9221556886227545,0.9080919080919081,0.9129129129129129,0.8857715430861723,0.90725,0.013376952266141716,14,0.9221556886227545,0.9080919080919081,0.9129129129129129,0.8857715430861723,0.90725,0.013376952266141716,14,0.9221556886227545,0.9080919080919081,0.9129129129129129,0.8857715430861723,0.90725,0.013376952266141716,14,0.9221556886227545,0.9080919080919081,0.9129129129129129,0.8857715430861723,0.90725,0.013376952266141716,14
14,0.046874403953552246,0.05874558472148135,2.5449841618537903,0.07265288206029323,71,{'n_neighbors': 71},0.9201596806387226,0.9050949050949051,0.9049049049049049,0.8807615230460922,0.90275,0.014110035049879162,15,0.9201596806387226,0.9050949050949051,0.9049049049049049,0.8807615230460922,0.90275,0.014110035049879162,15,0.9201596806387226,0.9050949050949051,0.9049049049049049,0.8807615230460922,0.90275,0.014110035049879162,15,0.9201596806387226,0.9050949050949051,0.9049049049049049,0.8807615230460922,0.90275,0.014110035049879162,15
15,0.013962030410766602,0.0022296151523918868,2.6200338006019592,0.04373226368198422,76,{'n_neighbors': 76},0.9141716566866267,0.903096903096903,0.9039039039039038,0.8817635270541082,0.90075,0.011786824820439912,16,0.9141716566866267,0.903096903096903,0.9039039039039038,0.8817635270541082,0.90075,0.011786824820439912,16,0.9141716566866267,0.903096903096903,0.9039039039039038,0.8817635270541082,0.90075,0.011786824820439912,16,0.9141716566866267,0.903096903096903,0.9039039039039038,0.8817635270541082,0.90075,0.011786824820439912,16
16,0.07504886388778687,0.06220917910194626,2.4860971570014954,0.026996095411453997,81,{'n_neighbors': 81},0.9121756487025948,0.9000999000999002,0.9029029029029029,0.8787575150300602,0.8985,0.012230208542404223,17,0.9121756487025948,0.9000999000999002,0.9029029029029029,0.8787575150300602,0.8985,0.012230208542404223,17,0.9121756487025948,0.9000999000999002,0.9029029029029029,0.8787575150300602,0.8985,0.012230208542404223,17,0.9121756487025947,0.9000999000999,0.9029029029029029,0.8787575150300602,0.8985,0.01223020854240419,17
17,0.07031148672103882,0.05845432508639369,2.4808608889579773,0.05148326563048209,86,{'n_neighbors': 86},0.9131736526946108,0.9010989010989011,0.8998998998998999,0.8777555110220441,0.898,0.012776332338530164,18,0.9131736526946108,0.9010989010989011,0.8998998998998999,0.8777555110220441,0.898,0.012776332338530164,18,0.9131736526946108,0.9010989010989011,0.8998998998998999,0.8777555110220441,0.898,0.012776332338530164,18,0.9131736526946108,0.9010989010989011,0.8998998998998999,0.877755511022044,0.898,0.012776332338530207,18
18,0.038645386695861816,0.04563919760602065,2.513156831264496,0.07092618188769942,91,{'n_neighbors': 91},0.9131736526946108,0.8991008991008991,0.8978978978978979,0.8777555110220441,0.897,0.012618869562118969,19,0.9131736526946108,0.8991008991008991,0.8978978978978979,0.8777555110220441,0.897,0.012618869562118969,19,0.9131736526946108,0.8991008991008991,0.8978978978978979,0.8777555110220441,0.897,0.012618869562118969,19,0.9131736526946108,0.8991008991008991,0.8978978978978979,0.877755511022044,0.897,0.01261886956211901,19
19,0.012217104434967041,0.0010869794748657336,2.397344470024109,0.126053549461324,96,{'n_neighbors': 96},0.9121756487025948,0.8951048951048951,0.8968968968968969,0.8807615230460922,0.89625,0.011127413280860912,20,0.9121756487025948,0.8951048951048951,0.8968968968968969,0.8807615230460922,0.89625,0.011127413280860912,20,0.9121756487025948,0.8951048951048951,0.8968968968968969,0.8807615230460922,0.89625,0.011127413280860912,20,0.9121756487025947,0.8951048951048951,0.8968968968968969,0.8807615230460922,0.89625,0.011127413280860872,20
