,fit_time,score_time,test_accuracy,test_precision,test_recall,test_f1_score
0,0.5440266132354736,0.2222611904144287,0.8652694610778443,0.8652694610778443,0.8652694610778443,0.8652694610778442
1,0.5401203632354736,0.19411897659301758,0.8691308691308691,0.8691308691308691,0.8691308691308691,0.8691308691308691
2,0.5722794532775879,0.1713118553161621,0.8618618618618619,0.8618618618618619,0.8618618618618619,0.8618618618618619
3,0.5315699577331543,0.2233114242553711,0.8807615230460922,0.8807615230460922,0.8807615230460922,0.8807615230460922
