,fit_time,score_time,test_accuracy,train_accuracy,test_precision,train_precision,test_recall,train_recall,test_f1_score,train_f1_score
0,0.20688104629516602,0.08794879913330078,0.8671328671328671,0.8576192064021341,0.8671328671328671,0.8576192064021341,0.8671328671328671,0.8576192064021341,0.867132867132867,0.8576192064021341
1,0.23386430740356445,0.08595108985900879,0.851,0.8633333333333333,0.851,0.8633333333333333,0.851,0.8633333333333333,0.851,0.8633333333333333
2,0.18789196014404297,0.10194039344787598,0.864,0.8586666666666667,0.864,0.8586666666666667,0.864,0.8586666666666667,0.864,0.8586666666666666
3,0.22187185287475586,0.08395051956176758,0.8588588588588588,0.8600466511162945,0.8588588588588588,0.8600466511162945,0.8588588588588588,0.8600466511162945,0.8588588588588588,0.8600466511162945
