,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_solver,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1_score,split1_test_f1_score,split2_test_f1_score,mean_test_f1_score,std_test_f1_score,rank_test_f1_score
0,0.6508165995279948,0.8456860749770925,0.011966625849405924,0.0008136147184675517,0.001,4,constant,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'solver': 'sgd'}",0.5447761194029851,0.5430711610486891,0.3886792452830189,0.4925,0.07307183151740732,274,0.5447761194029851,0.5430711610486891,0.3886792452830189,0.4925,0.07307183151740732,274,0.5447761194029851,0.5430711610486891,0.3886792452830189,0.4925,0.07307183151740732,274,0.5447761194029851,0.5430711610486891,0.3886792452830189,0.4925,0.07307183151740732,274
1,1.451602856318156,0.5547223443848031,0.04922874768575033,0.052660318887695304,0.001,4,constant,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'solver': 'adam'}",0.8432835820895522,0.8614232209737828,0.49433962264150944,0.73375,0.16865894188511982,204,0.8432835820895522,0.8614232209737828,0.49433962264150944,0.73375,0.16865894188511982,204,0.8432835820895522,0.8614232209737828,0.49433962264150944,0.73375,0.16865894188511982,204,0.8432835820895523,0.8614232209737828,0.49433962264150944,0.73375,0.16865894188511985,204
2,1.702342430750529,0.40047015333609237,0.05103166898091634,0.04616493639550856,0.001,4,adaptive,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 4, 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.5447761194029851,0.8539325842696629,0.5471698113207547,0.64875,0.14522532186153178,216,0.5447761194029851,0.8539325842696629,0.5471698113207547,0.64875,0.14522532186153178,216,0.5447761194029851,0.8539325842696629,0.5471698113207547,0.64875,0.14522532186153178,216,0.5447761194029851,0.8539325842696629,0.5471698113207547,0.64875,0.14522532186153178,216
3,1.3991137345631917,0.8149240818126765,0.054624478022257485,0.055315362805077116,0.001,4,adaptive,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 4, 'learning_rate': 'adaptive', 'solver': 'adam'}",0.8656716417910447,0.797752808988764,0.5245283018867924,0.73,0.14725234791164313,206,0.8656716417910447,0.797752808988764,0.5245283018867924,0.73,0.14725234791164313,206,0.8656716417910447,0.797752808988764,0.5245283018867924,0.73,0.14725234791164313,206,0.8656716417910447,0.797752808988764,0.5245283018867924,0.73,0.14725234791164313,206
4,0.0798650582631429,0.04382855794486456,0.010739008585611979,0.0009739858824499132,0.001,7,constant,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 7, 'learning_rate': 'constant', 'solver': 'sgd'}",0.33955223880597013,0.352059925093633,0.43018867924528303,0.37375,0.04004912801964367,298,0.33955223880597013,0.352059925093633,0.43018867924528303,0.37375,0.04004912801964367,298,0.33955223880597013,0.352059925093633,0.43018867924528303,0.37375,0.04004912801964367,298,0.33955223880597013,0.352059925093633,0.43018867924528303,0.37375,0.04004912801964367,298
5,0.6074090003967285,0.4771373897059795,0.013437589009602865,0.0013518604695960423,0.001,7,constant,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 7, 'learning_rate': 'constant', 'solver': 'adam'}",0.7873134328358209,0.9063670411985019,0.8754716981132076,0.85625,0.05052403216118807,164,0.7873134328358209,0.9063670411985019,0.8754716981132076,0.85625,0.05052403216118807,164,0.7873134328358209,0.9063670411985019,0.8754716981132076,0.85625,0.05052403216118807,164,0.7873134328358208,0.9063670411985019,0.8754716981132076,0.85625,0.05052403216118812,164
6,0.60733962059021,0.22395333790143537,0.018348217010498047,0.0017598447800817002,0.001,7,adaptive,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 7, 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.8507462686567164,0.5430711610486891,0.47924528301886793,0.625,0.1623253621172131,224,0.8507462686567164,0.5430711610486891,0.47924528301886793,0.625,0.1623253621172131,224,0.8507462686567164,0.5430711610486891,0.47924528301886793,0.625,0.1623253621172131,224,0.8507462686567164,0.5430711610486891,0.47924528301886793,0.625,0.1623253621172131,224
7,1.8513245582580566,0.2516116567927451,0.01500844955444336,0.002090913349499552,0.001,7,adaptive,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 7, 'learning_rate': 'adaptive', 'solver': 'adam'}",0.8582089552238806,0.8838951310861424,0.8566037735849057,0.86625,0.012505860705870587,153,0.8582089552238806,0.8838951310861424,0.8566037735849057,0.86625,0.012505860705870587,153,0.8582089552238806,0.8838951310861424,0.8566037735849057,0.86625,0.012505860705870587,153,0.8582089552238806,0.8838951310861424,0.8566037735849057,0.86625,0.012505860705870587,153
8,0.17857607205708823,0.18809377444642641,0.011036872863769531,0.001363958719129761,0.001,10,constant,sgd,"{'alpha': 0.001, 'hidden_layer_sizes': 10, 'learning_rate': 'constant', 'solver': 'sgd'}",0.09701492537313433,0.5655430711610487,0.4830188679245283,0.38125,0.20452553905123766,296,0.09701492537313433,0.5655430711610487,0.4830188679245283,0.38125,0.20452553905123766,296,0.09701492537313433,0.5655430711610487,0.4830188679245283,0.38125,0.20452553905123766,296,0.09701492537313433,0.5655430711610487,0.4830188679245283,0.38125,0.20452553905123766,296
9,1.5024890899658203,0.9880132847855394,0.01351618766784668,0.0026632521170376487,0.001,10,constant,adam,"{'alpha': 0.001, 'hidden_layer_sizes': 10, 'learning_rate': 'constant', 'solver': 'adam'}",0.9253731343283582,0.9250936329588015,0.8339622641509434,0.895,0.042958192344640385,112,0.9253731343283582,0.9250936329588015,0.8339622641509434,0.895,0.042958192344640385,112,0.9253731343283582,0.9250936329588015,0.8339622641509434,0.895,0.042958192344640385,112,0.9253731343283582,0.9250936329588015,0.8339622641509434,0.895,0.042958192344640385,112
