,fit_time,score_time,test_accuracy,test_precision,test_recall,test_f1_score
0,0.15759682655334473,0.2003788948059082,0.9915,0.9915,0.9915,0.9915
1,0.1466071605682373,0.1994025707244873,0.9935,0.9935,0.9935,0.9935
2,0.14662504196166992,0.19838404655456543,0.992,0.992,0.992,0.992
3,0.14463186264038086,0.20234107971191406,0.9925,0.9925,0.9925,0.9925
